kyrỹi,verde,verde,R
kyrỹi,joven,joven,R
kyta'i,próximo,próximo,R
kyto,poco,poco,R
kyto,pequeño,pequeño,R
kyto,diminuto,diminuto,R
kyto,ínfimo,ínfimo,R
kytomi,diminuto,diminuto,R
kytomi,insignificante,insignificante,R
kytomi,pequeño,pequeño,R
kytĩha,incisivo,incisivo,R
kytĩmbyre,cortado,cortado,R
ky'a,sucio,sucio,R
ky'a,roñoso,roñoso,R
ky'a,puerco,puerco,R
ky'a,inmundo,inmundo,R
ky'a,impuro,impuro,R
ky'a,sórdido,sórdido,R
ky'a,manchado,manchado,R
ky'a,poluido,poluido,R
kái,quemado,quemado,R
kã,seco,seco,R
kã,enjuto,enjuto,R
kã,deshidratado,deshidratado,R
kõi,doble,doble,R
kõi,par,par,R
kõi,gemelo,gemelo,R
kõi,mellizo,mellizo,R
kúi,caldo,caldo,R
maimbe,tostado,tostado,R
maimbe,asado,asado,R
mandu'apyre,mencionado,mencionado,R
mandu'apyre,recordado,recordado,R
mandu'arã,memorable,memorable,R
mano,marchito,marchito,R
mano,desmayado,desmayado,R
manokatúva,mortal,mortal,R
manokuaa'ỹva,inmortal,inmortal,R
manombotáva,moribundo,moribundo,R
marachachã,inválido,inválido,R
marachachã,tullido,tullido,R
marachachã,impedido,impedido,R
marachachã,tembleque,tembleque,R
marae'ỹ,perfecto,perfecto,R
marane'ỹ,perfecto,perfecto,R
marane'ỹ,puro,puro,R
marane'ỹ,probo,probo,R
marane'ỹ,sincero,sincero,R
marane'ỹ,manso,manso,R
marane'ỹ,noble,noble,R
marane'ỹ,pío,pío,R
marangatu,santo,santo,R
marangatu,bueno,bueno,R
marangatu,justo,justo,R
marangatu,recto,recto,R
marangatu,piadoso,piadoso,R
marangatu,sincero,sincero,R
marangatu,probo,probo,R
marangatu,noble,noble,R
marangatu,pío,pío,R
marangatu,sagrado,sagrado,R
marangatu,cabal,cabal,R
marangatu,virtuoso,virtuoso,R
marangatu,venerable,venerable,R
marangatu,honesto,honesto,R
marangatu'ỹva,innoble,innoble,R
marã,defectuoso,defectuoso,R
marã,descompuesto,descompuesto,R
marã,manchado,manchado,R
marã,viciado,viciado,R
marã,imperfecto,imperfecto,R
marãva,culpable,culpable,R
marã'ỹ,puro,puro,R
marã'ỹ,virgen,virgen,R
marã'ỹ,casto,casto,R
marã'ỹ,inocente,inocente,R
marã'ỹ,intachable,intachable,R
marã'ỹ,intacto,intacto,R
mavave,ningún,ningún,R
mayma,todo(s),todo(s),R
mayma,cualquier,cualquier,R
mayma,cada,cada,R
mbarete,fuerte,fuerte,R
mbarete,poderoso,poderoso,R
mbarete,potente,potente,R
mbarete,prepotente,prepotente,R
mbarete,pujante,pujante,R
mbarete,intenso,intenso,R
mbarete,sólido,sólido,R
mbarete,duro,duro,R
mbarete,firme,firme,R
mbarete,vigoroso,vigoroso,R
mbarete,forzudo,forzudo,R
mbarete,recio,recio,R
mbarete'ỹ,flojo,flojo,R
mbatara,jaspeado,jaspeado,R
mbatara,moteado,moteado,R
mbatara,matizado,matizado,R
mbatara,overo,overo,R
mbatara,multicolor,multicolor,R
mbatara,polícromo,polícromo,R
mba'eheta,rico,rico,R
mba'ererekoha,rico,rico,R
mba'evegua,nulo,nulo,R
mba'e'ỹ,ajeno,ajeno,R
mba'éva,posesivo,posesivo,R
mbe,chato,chato,R
mbegue,lento,lento,R
mbegue,pausado,pausado,R
mbegue,despacioso,despacioso,R
mbichy,asado,asado,R
mbichy,tostado,tostado,R
mbiraíva,leproso,leproso,R
mboaguaraha,zalamero,zalamero,R
mboaguarapyre,adulado,adulado,R
mboaguaráva,halagador,halagador,R
mbohapy,tres,tres,R
mbohapyha,tercero,tercero,R
mbohekojojáva,justiciero,justiciero,R
mboja'opyre,fraccionado,fraccionado,R
mbojeroviapyre,estimado,estimado,R
mbojeroviapyre,mimado,mimado,R
mbojojáva,comparativo,comparativo,R
mbojopypyre,añadido,añadido,R
mbojopypyre,apretado,apretado,R
mbojypyre,cocinado,cocinado,R
mbojypyre,cocido,cocido,R
mbojypyre,guisado,guisado,R
mbokuapyre,agujereado,agujereado,R
mbokuapyre,horadado,horadado,R
mbokuapyre,ahuecado,ahuecado,R
mbopapapyre,contado,contado,R
mbopukáva,jocoso,jocoso,R
mboriahu,pobre,pobre,R
mbotakykuepyre,pospuesto,pospuesto,R
mbotapyre,golpeado,golpeado,R
mbovopyre,partido,partido,R
mbovopyre,fraccionado,fraccionado,R
mbovy,pocos,pocos,R
mbovy,cuántos,cuántos,R
mboypýri,ulterior,ulterior,R
mboyvegua,anterior,anterior,R
mboyvegua,previo,previo,R
mboyvegua,pretérito,pretérito,R
mbo'epyre,enseñado,enseñado,R
mbo'ipyre,picado,picado,R
mbo'ipyre,desmenuzado,desmenuzado,R
mbo'ipyre,descuartizado,descuartizado,R
mburutue,grandioso,grandioso,R
mburutue,gigantesco,gigantesco,R
mburutue,descomunal,descomunal,R
mbyaiha,perjudicial,perjudicial,R
mbyaiha,pernicioso,pernicioso,R
mbyaiha,dañino,dañino,R
mbyaipyre,corrupto,corrupto,R
mbyaipyre,descompuesto,descompuesto,R
mbyky,corto,corto,R
mbyky,breve,breve,R
mbytepegua,neutral,neutral,R
mbytepegua,intermedio,intermedio,R
mbytere,medio,medio,R
mbóre,inservible,inservible,R
mbóre,tonto,tonto,R
mbóre,malo,malo,R
meguã,defectuoso,defectuoso,R
meguã,deforme,deforme,R
meguã,lisiado,lisiado,R
meguã,inválido,inválido,R
meguã,tarado,tarado,R
membykõi,mellizos,mellizos,R
membykõi,gemelos,gemelos,R
memby'ỹ,estéril,estéril,R
meme,perenne,perenne,R
meme,continuo,continuo,R
meme,habitual,habitual,R
memegua,perenne,perenne,R
memegua,frecuente,frecuente,R
memegua,sucesivo,sucesivo,R
mendare,casado,casado,R
mendare'ỹ,soltero,soltero,R
mendáva,casado,casado,R
me'ẽmbyre,dado,dado,R
me'ẽmbyre,rendido,rendido,R
me'ẽmbyre,derrotado,derrotado,R
michĩ,chico,chico,R
michĩ,pequeño,pequeño,R
michĩ,reducido,reducido,R
michĩ,pocos,pocos,R
michĩmi,diminuto,diminuto,R
michĩve,menor,menor,R
mimbi,brillante,brillante,R
mimbi,radiante,radiante,R
mimbi,reluciente,reluciente,R
mimi,chiquito,chiquito,R
mimoimbyre,guisado,guisado,R
mimoimbyre,cocido,cocido,R
mimoimbyre,cocinado,cocinado,R
mimói,hervido,hervido,R
mimói,cocido,cocido,R
mimói,sancochado,sancochado,R
mimói,cocinado,cocinado,R
mini,pequeño,pequeño,R
mini,chico,chico,R
mirĩ,pequeño,pequeño,R
mirĩ,apocado,apocado,R
mirĩ,humilde,humilde,R
mitã,joven,joven,R
moha'angapyre,ilustrado,ilustrado,R
moha'angapyre,dibujado,dibujado,R
mohu'ũmbyre,machucado,machucado,R
moingepyre,introducido,introducido,R
mokañymbyre,escondido,escondido,R
mokañymbyre,desaparecido,desaparecido,R
mokañymbyre,secuestrado,secuestrado,R
mokõi,dos,dos,R
mokõiha,segundo,segundo,R
mokõipaha,vigésimo,vigésimo,R
mokõive,ambos,ambos,R
mombe'upy,referido,referido,R
mombe'upyre,declarado,declarado,R
mombe'upyre,contado,contado,R
mombopyre,tirado,tirado,R
mombyry,lejano,lejano,R
mombyry,distante,distante,R
mombyry,remoto,remoto,R
momembykuáva,abortivo,abortivo,R
momondýiva,peligroso,peligroso,R
momorãmby,estimado,estimado,R
momorãmby,amado,amado,R
momorãmbyre,célebre,célebre,R
momorãmbyre,notable,notable,R
momorãmbyrã,formidable,formidable,R
momorãmbyrã,loable,loable,R
momorãmbyrã,admirable,admirable,R
momorãmbyrã,recomendable,recomendable,R
momorãva,exclamativo,exclamativo,R
monambipyre,prisionero,prisionero,R
monambipyre,cautivo,cautivo,R
monambipyre,preso,preso,R
monandipyre,vaciado,vaciado,R
mondapyre,robado,robado,R
mondopyre,enviado,enviado,R
moneĩva,afirmativo,afirmativo,R
mongaraipyre,consagrado,consagrado,R
mongaraipyre,bendito,bendito,R
mongarúva,alimenticio,alimenticio,R
monga'uha,embriagador,embriagador,R
mongorapyre,sitiado,sitiado,R
mongyhyjéva,temible,temible,R
mongy'apyre,sucio,sucio,R
mongy'apyre,poluido,poluido,R
mongéva,soporífero,soporífero,R
mono'õmbyre,recogido,recogido,R
mono'õmbyre,ahorrado,ahorrado,R
moopi,miserable,miserable,R
moopi,mezquino,mezquino,R
mopirĩmbáva,terrible,terrible,R
mopirĩmbáva,espeluznante,espeluznante,R
mopirĩva,pavoroso,pavoroso,R
mopotĩmbyre,refinado,refinado,R
mopotĩmbyre,purificado,purificado,R
mopotĩmbyre,aseado,aseado,R
mopẽmby,roto,roto,R
mopẽmby,fracturado,fracturado,R
morombi,hambriento,hambriento,R
morombi,inútil,inútil,R
morombi,infeliz,infeliz,R
morotĩ,blanco,blanco,R
morotĩngy,blancuzco,blancuzco,R
morotĩsa'yju,bayo,bayo,R
morotĩũ,agrisado,agrisado,R
mosarambipyre,extendido,extendido,R
mosẽmbyre,expulsado,expulsado,R
mosẽmbyre,desalojado,desalojado,R
moteĩva,determinativo,determinativo,R
moñamby,perseguido,perseguido,R
moñái,perverso,perverso,R
moñái,malvado,malvado,R
moñái,travieso,travieso,R
moñái,taimado,taimado,R
moñái,zafado,zafado,R
moĩmbyre,puesto,puesto,R
mo'ãmbyre,protegido,protegido,R
mo'ãva,frustrativo,frustrativo,R
muasãipyre,extendido,extendido,R
myatyrõmbyre,mejorado,mejorado,R
myatyrõmbyre,arreglado,arreglado,R
myi'ỹ,quieto,quieto,R
myi'ỹ,yerto,yerto,R
my'ỹi,charlatán,charlatán,R
my'ỹi,chismoso,chismoso,R
nahesakãi,nublado,nublado,R
nahesakãi,oscuro,oscuro,R
naimokõivai,impar,impar,R
naipohãiva,irrevocable,irrevocable,R
naipohãiva,irremediable,irremediable,R
naiporãitéi,pasable,pasable,R
naiñambuéiva,invariable,invariable,R
naiñambuéiva,inalterable,inalterable,R
nandi,vacío,vacío,R
nandi,suelto,suelto,R
nandi,libre,libre,R
nandi,descubierto,descubierto,R
nandi,hueco,hueco,R
nandi,vacante,vacante,R
nandipyre,vaciado,vaciado,R
napeteĩchai,variado,variado,R
ndahasýi,fácil,fácil,R
ndahasýi,simple,simple,R
ndahepýi,barato,barato,R
ndahetái,pocos,pocos,R
ndahetái,escasos,escasos,R
ndahi'aréi,temporal,temporal,R
ndahi'aréi,fugaz,fugaz,R
ndahéi,desabrido,desabrido,R
ndaijeroviahái,sospechoso,sospechoso,R
ndaijeroviahái,irresponsable,irresponsable,R
ndaipochýiva,manso,manso,R
ndaipukúi,corto,corto,R
ndaipukúi,temporáneo,temporáneo,R
nde,tu,tu,R
ndokéiva,despierto,despierto,R
ndokúiva,perenne,perenne,R
ndopavéiva,interminable,interminable,R
ndopáiva,eterno,eterno,R
ndopáiva,crónico,crónico,R
ne,maloliente,maloliente,R
ne,hediondo,hediondo,R
ne,fétido,fétido,R
neporãva,excelente,excelente,R
nevu,maloliente,maloliente,R
nevu,pestilente,pestilente,R
nevu,fétido,fétido,R
nguasu,grande,grande,R
nguéra,muchos,muchos,R
nguéra,aquellos,aquellos,R
nohendúiva,sordo,sordo,R
noma'ẽiva,desatento,desatento,R
nomba'aposéiva,haragán,haragán,R
nomba'apovéiva,retirado,retirado,R
nomba'apovéiva,desocupado,desocupado,R
nomba'apóiva,desocupado,desocupado,R
nomendáiva,soltero,soltero,R
notĩvai,sinvergüenza,sinvergüenza,R
noñandúiva,insensible,insensible,R
noñemovãiva,constante,constante,R
noĩmbáiva,incompleto,incompleto,R
noĩmbáiva,deficiente,deficiente,R
oguatáva,viajero,viajero,R
oguatáva,caminante,caminante,R
oguejýva,descendente,descendente,R
oguepyre,apagado,apagado,R
oguevíva,renegado,renegado,R
oguéva,apagado,apagado,R
oguéva,fugaz,fugaz,R
ohai'ỹva,analfabeto,analfabeto,R
ohechakuaáva,reconocido,reconocido,R
ohechakuaáva,servicial,servicial,R
ohechakuaáva,agradecido,agradecido,R
oikereíva,intruso,intruso,R
oikoporãva,correcto,correcto,R
oikotevẽva,necesitado,necesitado,R
oikotevẽva,pobre,pobre,R
oikovéva,vivo,vivo,R
oikovéva,habitante,habitante,R
oikuaáva,informado,informado,R
oikuaáva,versado,versado,R
oikéva,participante,participante,R
oikéva,penetrante,penetrante,R
oimehaichagua,cualquier,cualquier,R
oimeraẽva,cualquiera,cualquiera,R
oimeraẽva,todos,todos,R
oimeraẽva,quienquiera,quienquiera,R
oimeraẽva,alguno,alguno,R
oiméva,presente,presente,R
oiméva,existente,existente,R
ojavýva,fracasado,fracasado,R
ojehayhúva,amado,amado,R
ojeja'e'ỹva,odiado,odiado,R
ojekuaáva,conocido,conocido,R
ojekuaáva,sabido,sabido,R
ojekuaáva,vinculado,vinculado,R
ojekuaáva,público,público,R
ojetu'úva,tenaz,tenaz,R
ojohuguy,consanguíneo,consanguíneo,R
ojojáva,idéntico,idéntico,R
ojuavýva,diferente,diferente,R
ojuavýva,diverso,diverso,R
ojuavýva,distinto,distinto,R
ojukáva,mortal,mortal,R
ojukáva,letal,letal,R
ojupíva,ascendente,ascendente,R
ojupíva,empinado,empinado,R
ojupíva,trepador,trepador,R
oke'ỹva,insomne,insomne,R
okára,campesino,campesino,R
okára,campestre,campestre,R
okára,silvestre,silvestre,R
omanóva,muerto,muerto,R
omañáva,vigilante,vigilante,R
omañáva,observador,observador,R
ombohováiva,contestador,contestador,R
ombohováiva,rival,rival,R
ombohováiva,oponente,oponente,R
ombojeréva,circundante,circundante,R
omboryrýiva,tremebundo,tremebundo,R
omboróva,fastidioso,fastidioso,R
ombovy'áva,recreativo,recreativo,R
ombo'áva,ovíparo,ovíparo,R
ombyasýva,triste,triste,R
omenda'ỹva,soltero,soltero,R
omondýiva,horrendo,horrendo,R
omyi'ỹva,inmóvil,inmóvil,R
opa,cada,cada,R
opa,todo,todo,R
opaichagua,diferentes,diferentes,R
oparupigua,universal,universal,R
opavave,todos,todos,R
opave'ỹva,interminable,interminable,R
opave'ỹva,perpetuo,perpetuo,R
opave'ỹva,eterno,eterno,R
opa'ãva,varado,varado,R
opa'ãva,trancado,trancado,R
opa'ỹva,inacabable,inacabable,R
opa'ỹva,inagotable,inagotable,R
opa'ỹva,perdurable,perdurable,R
opiãva,prófugo,prófugo,R
opu'ãva,erecto,erecto,R
opu'ãva,empinado,empinado,R
opu'ãva,levantado,levantado,R
opu'ãva,erguido,erguido,R
opytaitéva,definitivo,definitivo,R
opyta'ỹva,volátil,volátil,R
opyta'ỹva,variable,variable,R
opyta'ỹva,nómada,nómada,R
opytáva,parado,parado,R
opytáva,radicado,radicado,R
opytáva,permanente,permanente,R
opáva,todos,todos,R
opáva,cada,cada,R
opáyva,despierto,despierto,R
opívo,desnudo,desnudo,R
opývo,parado,parado,R
ore,nuestro,nuestro,R
oryrýiva,trémulo,trémulo,R
oryrýiva,tembleque,tembleque,R
osaingóva,colgante,colgante,R
osóva,suelto,suelto,R
osẽva,resultante,resultante,R
osẽva,saliente,saliente,R
ote'õva,muerto,muerto,R
otĩva,vergonzoso,vergonzoso,R
otĩva,tímido,tímido,R
otĩ'ỹva,sinvergüenza,sinvergüenza,R
otĩ'ỹva,cínico,cínico,R
ovaváva,oscilante,oscilante,R
ova'ỹ,fijo,fijo,R
overáva,brillante,brillante,R
ovevéva,volátil,volátil,R
ovevúiva,flotante,flotante,R
ovy'áva,contento,contento,R
ovy'áva,gozoso,gozoso,R
ováva,contagioso,contagioso,R
ovúva,inflado,inflado,R
ovúva,engreído,engreído,R
ovúva,pedante,pedante,R
oñemoĩva,puesto,puesto,R
oñopehẽngue,consanguíneos,consanguíneos,R
oútava,venidero,venidero,R
oúva,proveniente,proveniente,R
oĩmba'ỹ,parcial,parcial,R
oĩmba'ỹ,incompleto,incompleto,R
oĩmba'ỹ,deficiente,deficiente,R
oĩmba'ỹ,defectuoso,defectuoso,R
oĩmbáva,integro,integro,R
oĩmbáva,completo,completo,R
oĩmbáva,total,total,R
oĩmbáva,perfecto,perfecto,R
oĩreíva,improductivo,improductivo,R
oĩreíva,inútil,inútil,R
oĩ'ỹva,inexistente,inexistente,R
pague,desgastado,desgastado,R
pague,terminado,terminado,R
paha,ultimo,ultimo,R
paha,final,final,R
paha,terminal,terminal,R
paha,postrero,postrero,R
pahague,ultimo,ultimo,R
pahague,gastado,gastado,R
pahague,viejo,viejo,R
pahague,final,final,R
pahague,terminal,terminal,R
pahague,postrero,postrero,R
pane,desdichado,desdichado,R
pane,aciago,aciago,R
pane,adverso,adverso,R
pane,fracasado,fracasado,R
pane,malogrado,malogrado,R
papapyre,contado,contado,R
papapyre,numerado,numerado,R
para,matizado,matizado,R
para,overo,overo,R
para,abigarrado,abigarrado,R
para,policromo,policromo,R
para,surtido,surtido,R
paraguái,paraguayo,paraguayo,R
parapa,multicolor,multicolor,R
parĩ,rengo,rengo,R
parĩ,cojo,cojo,R
patĩ,pálido,pálido,R
pave'ỹ,infinito,infinito,R
pave'ỹ,continuo,continuo,R
pave'ỹ,interminable,interminable,R
pave'ỹ,inacabable,inacabable,R
pavẽ,general,general,R
pavẽ,universal,universal,R
pavẽ,unánime,unánime,R
pavẽ,público,público,R
pa'ã,trancado,trancado,R
pa'ã,varado,varado,R
pa'ũmegua,intermedio,intermedio,R
pe,chato,chato,R
pe,bajo,bajo,R
pe,plano,plano,R
pe,playo,playo,R
pe,llano,llano,R
pe,aplastado,aplastado,R
pe,achatado,achatado,R
pe,espacioso,espacioso,R
pe,ancho,ancho,R
pehẽnguéva,parcial,parcial,R
pehẽ'ã,pedazado,pedazado,R
pehẽ'ã,incompleto,incompleto,R
pehẽ'ã,partido,partido,R
pehẽ'ãmbyre,fraccionado,fraccionado,R
peichagua,tal,tal,R
peichagua,así,así,R
peky,tierno,tierno,R
peky,verde,verde,R
peky,joven,joven,R
peky,inmaduro,inmaduro,R
pekõi,doble,doble,R
pekõi,mellizo,mellizo,R
pepo'a,alicaído,alicaído,R
pererĩ,delgado,delgado,R
pererĩ,fino,fino,R
pererĩ,sutil,sutil,R
pererĩ,tenue,tenue,R
peteĩ,un,un,R
peteĩ,uno,uno,R
peteĩcha,idéntico,idéntico,R
peteĩha,primer,primer,R
peteĩha,primero,primero,R
peteĩnte,unico,unico,R
pe'apyre,sacado,sacado,R
pe'apyre,destituido,destituido,R
picha'ĩ,crespo,crespo,R
picha'ĩ,rizado,rizado,R
picha'ĩ,enrulado,enrulado,R
pichochõ,encrespado,encrespado,R
pichochõ,enrulado,enrulado,R
pichoro,bebido,bebido,R
pichoro,tomado,tomado,R
piguy,bebido,bebido,R
piguy,tomado,tomado,R
pijy,perezoso,perezoso,R
pijy,inútil,inútil,R
pijy,lerdo,lerdo,R
pijy,remolón,remolón,R
pireguy,subcutáneo,subcutáneo,R
pireja,torpe,torpe,R
pireja,tardo,tardo,R
pireja,despacioso,despacioso,R
pireja,indolente,indolente,R
pirekã,seco,seco,R
pirekã,enjuto,enjuto,R
pireporã,amable,amable,R
pirevai,malhumorado,malhumorado,R
pirevai,neurasténico,neurasténico,R
pirevai,irascible,irascible,R
piriri,flamante,flamante,R
piropyre,pelado,pelado,R
piropyre,descortezado,descortezado,R
piropyre,desollado,desollado,R
piro'y,fresco,fresco,R
piro'y,agradable,agradable,R
piro'y,cómodo,cómodo,R
piro'ysã,fresco,fresco,R
piru,seco,seco,R
piru,flaco,flaco,R
piru,delgado,delgado,R
piru,magro,magro,R
piru,marchito,marchito,R
piruchĩ,flacucho,flacucho,R
piruchĩ,raquítico,raquítico,R
pirĩmba,pasmado,pasmado,R
pirĩmba,horrorizado,horrorizado,R
pitikiri'igua,renal,renal,R
pititi,pecoso,pecoso,R
pititi,moteado,moteado,R
pituva,torpe,torpe,R
pituva,incapaz,incapaz,R
pituva,desmañado,desmañado,R
pituva,indolente,indolente,R
pituva,arruinado,arruinado,R
pituva,chambón,chambón,R
pituva,inhábil,inhábil,R
pituva,inútil,inútil,R
plíki,desmañado,desmañado,R
plíki,torpe,torpe,R
plíki,chico,chico,R
plíki,pequeño,pequeño,R
po,cinco,cinco,R
poasu,zurdo,zurdo,R
pochy,enojado,enojado,R
pochy,malo,malo,R
pochy,furioso,furioso,R
pochy'ỹ,paciencia,paciencia,R
poekýi,deshilachado,deshilachado,R
poguapy,perseverante,perseverante,R
poguapy,constante,constante,R
poguasu,grueso,grueso,R
poguasu,grande,grande,R
poguasu,poderoso,poderoso,R
pohe,habilidoso,habilidoso,R
pohe,hábil,hábil,R
pohe,versado,versado,R
pohã'ỹ,irremediable,irremediable,R
pohã'ỹ,crónico,crónico,R
pohýi,pesado,pesado,R
pohýi,grave,grave,R
pohýi,fastidioso,fastidioso,R
pohýi,cargoso,cargoso,R
poipyre,suelto,suelto,R
poipyre,liberado,liberado,R
poi'ỹ,continuo,continuo,R
pojava,listo,listo,R
pojava,pronto,pronto,R
pojava,urgente,urgente,R
pojava,precipitado,precipitado,R
pojera,generoso,generoso,R
pojera,gastador,gastador,R
pojera,dadivoso,dadivoso,R
pojera,derrochador,derrochador,R
pojera,manirroto,manirroto,R
pojera,desprendido,desprendido,R
pojopy,tacaño,tacaño,R
pojopy,avaro,avaro,R
pojopy,mezquino,mezquino,R
pokarẽ,tramposo,tramposo,R
pokarẽ,falso,falso,R
pokovi,ratero,ratero,R
pokovi,cleptómano,cleptómano,R
pokã,poco,poco,R
pokã,ralo,ralo,R
pokã,raro,raro,R
pokã,escaso,escaso,R
pombovy'áva,interesante,interesante,R
pomombóva,derrochador,derrochador,R
popeno,colosal,colosal,R
popeno,enorme,enorme,R
popeno,gigantesco,gigantesco,R
popeno,descomunal,descomunal,R
popeno,formidable,formidable,R
popeno,inmenso,inmenso,R
popeno,grandioso,grandioso,R
popeno,desmesurado,desmesurado,R
popeno,mayúsculo,mayúsculo,R
popi,pelado,pelado,R
popi,descascarado,descascarado,R
popinda,ratero,ratero,R
popinda,ladrón,ladrón,R
popy'ỹi,abundante,abundante,R
popy'ỹi,frecuente,frecuente,R
popy'ỹi,profuso,profuso,R
porandúva,interrogativo,interrogativo,R
poravopyre,elegido,elegido,R
poravopyre,selecto,selecto,R
poravopyre,escogido,escogido,R
poravopyre,especial,especial,R
poravopyre,excelente,excelente,R
poravopyre,preferido,preferido,R
porenoséva,libidinoso,libidinoso,R
porenoséva,lujurioso,lujurioso,R
pore'ỹ,ausente,ausente,R
poriahuverekóva,compasivo,compasivo,R
poriahuverekóva,misericordioso,misericordioso,R
porohayhu'yva,desamorado,desamorado,R
porohayhúva,amoroso,amoroso,R
porohayhúva,cariñoso,cariñoso,R
porohekáva,pendenciero,pendenciero,R
poroja'óva,ofensivo,ofensivo,R
poroja'óva,insultante,insultante,R
porojukáva,venenoso,venenoso,R
porojukáva,tóxico,tóxico,R
porojukáva,letal,letal,R
porokuái,representativo,representativo,R
porombohyéva,laxante,laxante,R
porombohyéva,purgante,purgante,R
porombopukáva,reidero,reidero,R
porombopy'ajeréva,nauseabundo,nauseabundo,R
porombyajúva,cargoso,cargoso,R
porombyajúva,fastidioso,fastidioso,R
poromomembykuáva,abortivo,abortivo,R
poromongarúva,sustancioso,sustancioso,R
poromongarúva,suculento,suculento,R
poromongyhyjéva,peligroso,peligroso,R
poromongéva,somnífero,somnífero,R
poromotĩva,vergonzoso,vergonzoso,R
poro'o,enorme,enorme,R
poro'o,gigantesco,gigantesco,R
poro'o,descomunal,descomunal,R
poro'o,desmesurado,desmesurado,R
poro'o,grandioso,grandioso,R
porukapyre,prestado,prestado,R
porupyre,usado,usado,R
porupyre,gastado,gastado,R
porupyrã,usable,usable,R
porupyrã,recomendable,recomendable,R
porãite,precioso,precioso,R
porãite,excelente,excelente,R
porãve,mejor,mejor,R
porãve,superior,superior,R
posogue,grandioso,grandioso,R
posogue,desmesurado,desmesurado,R
posogue,descomunal,descomunal,R
posogue,gigantesco,gigantesco,R
posogue,magno,magno,R
posogue,inmenso,inmenso,R
potapyre,preferido,preferido,R
potapyre,amado,amado,R
potapyre,deseado,deseado,R
potapyre,querido,querido,R
potapyre,codiciado,codiciado,R
potapyrã,deseable,deseable,R
potapyrã,ideal,ideal,R
potapyrã,optativo,optativo,R
pota'ỹ,involuntario,involuntario,R
pota'ỹ,indeseado,indeseado,R
potĩ,limpio,limpio,R
potĩ,puro,puro,R
potĩ,aseado,aseado,R
potĩ,pulcro,pulcro,R
potĩ,decente,decente,R
potĩ,intachable,intachable,R
potĩ,virgen,virgen,R
po'a'ỹ,infausto,infausto,R
po'a'ỹ,perdedor,perdedor,R
po'a'ỹ,desdichado,desdichado,R
po'a'ỹ,infortunado,infortunado,R
po'a'ỹ,desgraciado,desgraciado,R
po'a'ỹ,infeliz,infeliz,R
po'i,delgado,delgado,R
po'i,estrecho,estrecho,R
po'i,angosto,angosto,R
po'i,fino,fino,R
po'i,sutil,sutil,R
po'ỹ,manco,manco,R
pukarã,ridículo,ridículo,R
pukarã,risible,risible,R
pukarã,chistoso,chistoso,R
puku,largo,largo,R
puku,alto,alto,R
puku,duradero,duradero,R
pupupyre,hervido,hervido,R
pururã,util,util,R
puru'a,encinta,encinta,R
puru'a,preñada,preñada,R
puru'a,embarazada,embarazada,R
pu'aka,fuerte,fuerte,R
pu'aka,poderoso,poderoso,R
pu'aka,capaz,capaz,R
pu'akaiteve,triunfador,triunfador,R
pu'akapáva,omnipotente,omnipotente,R
pu'akave,victorioso,victorioso,R
pu'akave,vencedor,vencedor,R
pu'akave,principal,principal,R
pu'aka'ỹva,impotente,impotente,R
pu'akáva,potente,potente,R
pu'akáva,victorioso,victorioso,R
pu'ã,levantado,levantado,R
pu'ã,sublevado,sublevado,R
pu'ãpyre,levantado,levantado,R
py,ancho,ancho,R
py,espacioso,espacioso,R
pyahapyre,tejido,tejido,R
pyahu,nuevo,nuevo,R
pyahu,fresco,fresco,R
pyahu,joven,joven,R
pyahu,principiante,principiante,R
pyahu,reciente,reciente,R
pyahu,naciente,naciente,R
pyahu,flamante,flamante,R
pyahu,bisoño,bisoño,R
pyahu,primerizo,primerizo,R
pyahu,moderno,moderno,R
pyatã,tenso,tenso,R
pya'e,rápido,rápido,R
pya'e,veloz,veloz,R
pychi'ĩ,estrecho,estrecho,R
pychi'ĩ,angosto,angosto,R
pychi'ĩ,reducido,reducido,R
pychãi,piquento,piquento,R
pyguasu,ancho,ancho,R
pyguasu,espacioso,espacioso,R
pyhare,nocturno,nocturno,R
pyharegua,nocturno,nocturno,R
pyhareguatáva,noctámbulo,noctámbulo,R
pyhareguatáva,sonámbulo,sonámbulo,R
pyharepegua,nocturno,nocturno,R
pyhyha,prensil,prensil,R
pyhypyre,recibido,recibido,R
pyhýva,prensil,prensil,R
pykatu,ancho,ancho,R
pyka'i,angosto,angosto,R
pyka'i,estrecho,estrecho,R
pyko'ẽ,cóncavo,cóncavo,R
pyko'ẽ,hondo,hondo,R
pynandi,descalzo,descalzo,R
pypegua,interno,interno,R
pypo,convexo,convexo,R
pypuku,hondo,hondo,R
pypuku,profundo,profundo,R
pyrusu,ancho,ancho,R
pyrusu,amplio,amplio,R
pyrusu,espacioso,espacioso,R
pyrusu,vasto,vasto,R
pyryrỹi,agil,agil,R
pyso,extendido,extendido,R
pyso,abierto,abierto,R
pysopyre,extendido,extendido,R
pysopyre,difuso,difuso,R
pysyrõmbyre,salvado,salvado,R
pytagua,extranjero,extranjero,R
pytagua,forastero,forastero,R
pytagua,gringo,gringo,R
pytaũ,morado,morado,R
pyta'i,inestable,inestable,R
pyta'i,voluble,voluble,R
pyta'ỹ,nómada,nómada,R
pyta'ỹ,tornadizo,tornadizo,R
pytã,rojo,rojo,R
pytã,colorado,colorado,R
pytã,carmín,carmín,R
