cortadilla,cortadillo,A,Q,0,F,S,0,0
cortadillas,cortadillo,A,Q,0,F,P,0,0
cortadillo,cortadillo,A,Q,0,M,S,0,0
cortadillos,cortadillo,A,Q,0,M,P,0,0
cortador,cortador,A,Q,0,M,S,0,0
cortadora,cortador,A,Q,0,F,S,0,0
cortadoras,cortador,A,Q,0,F,P,0,0
cortadores,cortador,A,Q,0,M,P,0,0
cortante,cortante,A,Q,0,C,S,0,0
cortantes,cortante,A,Q,0,C,P,0,0
cortas,corto,A,Q,0,F,P,0,0
cortes,cortes,A,Q,0,C,S,0,0
cortesana,cortesano,A,Q,0,F,S,0,0
cortesanas,cortesano,A,Q,0,F,P,0,0
cortesano,cortesano,A,Q,0,M,S,0,0
cortesanos,cortesano,A,Q,0,M,P,0,0
corteses,cortés,A,Q,0,C,P,0,0
cortical,cortical,A,Q,0,C,S,0,0
corticales,cortical,A,Q,0,C,P,0,0
corticoespinal,corticoespinal,A,Q,0,C,S,0,0
corticoespinales,corticoespinal,A,Q,0,C,P,0,0
corticoide,corticoide,A,Q,0,C,S,0,0
corticoides,corticoide,A,Q,0,C,P,0,0
corticorreticular,corticorreticular,A,Q,0,C,S,0,0
corticorreticulares,corticorreticular,A,Q,0,C,P,0,0
corto,corto,A,Q,0,M,S,0,0
cortos,corto,A,Q,0,M,P,0,0
cortés,cortés,A,Q,0,C,S,0,0
cortéses,cortes,A,Q,0,C,P,0,0
cortéses,cortés,A,Q,0,C,P,0,0
coruñesa,coruñés,A,Q,0,F,S,0,0
coruñesas,coruñés,A,Q,0,F,P,0,0
coruñeses,coruñés,A,Q,0,M,P,0,0
coruñés,coruñés,A,Q,0,M,S,0,0
corva,corvo,A,Q,0,F,S,0,0
corvas,corvo,A,Q,0,F,P,0,0
corvo,corvo,A,Q,0,M,S,0,0
corvos,corvo,A,Q,0,M,P,0,0
coránica,coránico,A,Q,0,F,S,0,0
coránicas,coránico,A,Q,0,F,P,0,0
coránico,coránico,A,Q,0,M,S,0,0
coránicos,coránico,A,Q,0,M,P,0,0
coríntica,coríntico,A,Q,0,F,S,0,0
corínticas,coríntico,A,Q,0,F,P,0,0
coríntico,coríntico,A,Q,0,M,S,0,0
corínticos,coríntico,A,Q,0,M,P,0,0
cosaca,cosaco,A,Q,0,F,S,0,0
cosacas,cosaco,A,Q,0,F,P,0,0
cosaco,cosaco,A,Q,0,M,S,0,0
cosacos,cosaco,A,Q,0,M,P,0,0
cosaria,cosario,A,Q,0,F,S,0,0
cosarias,cosario,A,Q,0,F,P,0,0
cosario,cosario,A,Q,0,M,S,0,0
cosarios,cosario,A,Q,0,M,P,0,0
coscona,coscón,A,Q,0,F,S,0,0
cosconas,coscón,A,Q,0,F,P,0,0
coscones,coscón,A,Q,0,M,P,0,0
coscón,coscón,A,Q,0,M,S,0,0
cosecante,cosecante,A,Q,0,C,S,0,0
cosecantes,cosecante,A,Q,0,C,P,0,0
cosechador,cosechador,A,Q,0,M,S,0,0
cosechadora,cosechador,A,Q,0,F,S,0,0
cosechadoras,cosechador,A,Q,0,F,P,0,0
cosechadores,cosechador,A,Q,0,M,P,0,0
cosedor,cosedor,A,Q,0,M,S,0,0
cosedora,cosedor,A,Q,0,F,S,0,0
cosedoras,cosedor,A,Q,0,F,P,0,0
cosedores,cosedor,A,Q,0,M,P,0,0
cosible,cosible,A,Q,0,C,S,0,0
cosibles,cosible,A,Q,0,C,P,0,0
cosmográfica,cosmográfico,A,Q,0,F,S,0,0
cosmográficas,cosmográfico,A,Q,0,F,P,0,0
cosmográfico,cosmográfico,A,Q,0,M,S,0,0
cosmográficos,cosmográfico,A,Q,0,M,P,0,0
cosmogónica,cosmogónico,A,Q,0,F,S,0,0
cosmogónicas,cosmogónico,A,Q,0,F,P,0,0
cosmogónico,cosmogónico,A,Q,0,M,S,0,0
cosmogónicos,cosmogónico,A,Q,0,M,P,0,0
cosmoidea,cosmoideo,A,Q,0,F,S,0,0
cosmoideas,cosmoideo,A,Q,0,F,P,0,0
cosmoideo,cosmoideo,A,Q,0,M,S,0,0
cosmoideos,cosmoideo,A,Q,0,M,P,0,0
cosmológica,cosmológico,A,Q,0,F,S,0,0
cosmológicas,cosmológico,A,Q,0,F,P,0,0
cosmológico,cosmológico,A,Q,0,M,S,0,0
cosmológicos,cosmológico,A,Q,0,M,P,0,0
cosmonauta,cosmonauta,A,Q,0,C,S,0,0
cosmonautas,cosmonauta,A,Q,0,C,P,0,0
cosmonáutica,cosmonáutico,A,Q,0,F,S,0,0
cosmonáuticas,cosmonáutico,A,Q,0,F,P,0,0
cosmonáutico,cosmonáutico,A,Q,0,M,S,0,0
cosmonáuticos,cosmonáutico,A,Q,0,M,P,0,0
cosmopolita,cosmopolita,A,Q,0,C,S,0,0
cosmopolitas,cosmopolita,A,Q,0,C,P,0,0
cosmética,cosmético,A,Q,0,F,S,0,0
cosméticas,cosmético,A,Q,0,F,P,0,0
cosmético,cosmético,A,Q,0,M,S,0,0
cosméticos,cosmético,A,Q,0,M,P,0,0
cosquillosa,cosquilloso,A,Q,0,F,S,0,0
cosquillosas,cosquilloso,A,Q,0,F,P,0,0
cosquilloso,cosquilloso,A,Q,0,M,S,0,0
cosquillosos,cosquilloso,A,Q,0,M,P,0,0
costal,costal,A,Q,0,C,S,0,0
costales,costal,A,Q,0,C,P,0,0
costanera,costanero,A,Q,0,F,S,0,0
costaneras,costanero,A,Q,0,F,P,0,0
costanero,costanero,A,Q,0,M,S,0,0
costaneros,costanero,A,Q,0,M,P,0,0
costarricense,costarricense,A,Q,0,C,S,0,0
costarricenses,costarricense,A,Q,0,C,P,0,0
costarriqueña,costarriqueño,A,Q,0,F,S,0,0
costarriqueñas,costarriqueño,A,Q,0,F,P,0,0
costarriqueño,costarriqueño,A,Q,0,M,S,0,0
costarriqueños,costarriqueño,A,Q,0,M,P,0,0
costasoleña,costasoleño,A,Q,0,F,S,0,0
costasoleñas,costasoleño,A,Q,0,F,P,0,0
costasoleño,costasoleño,A,Q,0,M,S,0,0
costasoleños,costasoleño,A,Q,0,M,P,0,0
costera,costero,A,Q,0,F,S,0,0
costeras,costero,A,Q,0,F,P,0,0
costero,costero,A,Q,0,M,S,0,0
costeros,costero,A,Q,0,M,P,0,0
costeña,costeño,A,Q,0,F,S,0,0
costeñas,costeño,A,Q,0,F,P,0,0
costeño,costeño,A,Q,0,M,S,0,0
costeños,costeño,A,Q,0,M,P,0,0
costocervical,costocervical,A,Q,0,C,S,0,0
costocervicales,costocervical,A,Q,0,C,P,0,0
costoclavicular,costoclavicular,A,Q,0,C,S,0,0
costoclaviculares,costoclavicular,A,Q,0,C,P,0,0
costocondral,costocondral,A,Q,0,C,S,0,0
costocondrales,costocondral,A,Q,0,C,P,0,0
costodiafragmática,costodiafragmático,A,Q,0,F,S,0,0
costodiafragmáticas,costodiafragmático,A,Q,0,F,P,0,0
costodiafragmático,costodiafragmático,A,Q,0,M,S,0,0
costodiafragmáticos,costodiafragmático,A,Q,0,M,P,0,0
costomediastínica,costomediastínico,A,Q,0,F,S,0,0
costomediastínicas,costomediastínico,A,Q,0,F,P,0,0
costomediastínico,costomediastínico,A,Q,0,M,S,0,0
costomediastínicos,costomediastínico,A,Q,0,M,P,0,0
costosa,costoso,A,Q,0,F,S,0,0
costosas,costoso,A,Q,0,F,P,0,0
costoso,costoso,A,Q,0,M,S,0,0
costosos,costoso,A,Q,0,M,P,0,0
costotransversa,costotransverso,A,Q,0,F,S,0,0
costotransversas,costotransverso,A,Q,0,F,P,0,0
costotransverso,costotransverso,A,Q,0,M,S,0,0
costotransversos,costotransverso,A,Q,0,M,P,0,0
costovertebral,costovertebral,A,Q,0,C,S,0,0
costovertebrales,costovertebral,A,Q,0,C,P,0,0
costoxifoidea,costoxifoideo,A,Q,0,F,S,0,0
costoxifoideas,costoxifoideo,A,Q,0,F,P,0,0
costoxifoideo,costoxifoideo,A,Q,0,M,S,0,0
costoxifoideos,costoxifoideo,A,Q,0,M,P,0,0
costrosa,costroso,A,Q,0,F,S,0,0
costrosas,costroso,A,Q,0,F,P,0,0
costroso,costroso,A,Q,0,M,S,0,0
costrosos,costroso,A,Q,0,M,P,0,0
costumbrista,costumbrista,A,Q,0,C,S,0,0
costumbristas,costumbrista,A,Q,0,C,P,0,0
cotejable,cotejable,A,Q,0,C,S,0,0
cotejables,cotejable,A,Q,0,C,P,0,0
coterminal,coterminal,A,Q,0,C,S,0,0
coterminales,coterminal,A,Q,0,C,P,0,0
coterránea,coterráneo,A,Q,0,F,S,0,0
coterráneas,coterráneo,A,Q,0,F,P,0,0
coterráneo,coterráneo,A,Q,0,M,S,0,0
coterráneos,coterráneo,A,Q,0,M,P,0,0
cotidal,cotidal,A,Q,0,C,S,0,0
cotidales,cotidal,A,Q,0,C,P,0,0
cotidiana,cotidiano,A,Q,0,F,S,0,0
cotidianas,cotidiano,A,Q,0,F,P,0,0
cotidiano,cotidiano,A,Q,0,M,S,0,0
cotidianos,cotidiano,A,Q,0,M,P,0,0
cotiledónea,cotiledóneo,A,Q,0,F,S,0,0
cotiledóneas,cotiledóneo,A,Q,0,F,P,0,0
cotiledóneo,cotiledóneo,A,Q,0,M,S,0,0
cotiledóneos,cotiledóneo,A,Q,0,M,P,0,0
cotiloidea,cotiloideo,A,Q,0,F,S,0,0
cotiloideas,cotiloideo,A,Q,0,F,P,0,0
cotiloideo,cotiloideo,A,Q,0,M,S,0,0
cotiloideos,cotiloideo,A,Q,0,M,P,0,0
cotizable,cotizable,A,Q,0,C,S,0,0
cotizables,cotizable,A,Q,0,C,P,0,0
cotorrona,cotorrón,A,Q,0,F,S,0,0
cotorronas,cotorrón,A,Q,0,F,P,0,0
cotorrones,cotorrón,A,Q,0,M,P,0,0
cotorrón,cotorrón,A,Q,0,M,S,0,0
cotraduccional,cotraduccional,A,Q,0,C,S,0,0
cotraduccionales,cotraduccional,A,Q,0,C,P,0,0
covalente,covalente,A,Q,0,C,S,0,0
covalentes,covalente,A,Q,0,C,P,0,0
covariante,covariante,A,Q,0,C,S,0,0
covariantes,covariante,A,Q,0,C,P,0,0
coxal,coxal,A,Q,0,C,S,0,0
coxales,coxal,A,Q,0,C,P,0,0
coxofemoral,coxofemoral,A,Q,0,C,S,0,0
coxofemorales,coxofemoral,A,Q,0,C,P,0,0
coxálgica,coxálgico,A,Q,0,F,S,0,0
coxálgicas,coxálgico,A,Q,0,F,P,0,0
coxálgico,coxálgico,A,Q,0,M,S,0,0
coxálgicos,coxálgico,A,Q,0,M,P,0,0
coyotera,coyotero,A,Q,0,F,S,0,0
coyoteras,coyotero,A,Q,0,F,P,0,0
coyotero,coyotero,A,Q,0,M,S,0,0
coyoteros,coyotero,A,Q,0,M,P,0,0
coyuntural,coyuntural,A,Q,0,C,S,0,0
coyunturales,coyuntural,A,Q,0,C,P,0,0
coñete,coñete,A,Q,0,C,S,0,0
coñetes,coñete,A,Q,0,C,P,0,0
coñona,coñón,A,Q,0,F,S,0,0
coñonas,coñón,A,Q,0,F,P,0,0
coñones,coñón,A,Q,0,M,P,0,0
coñón,coñón,A,Q,0,M,S,0,0
cracoviana,cracoviano,A,Q,0,F,S,0,0
cracovianas,cracoviano,A,Q,0,F,P,0,0
cracoviano,cracoviano,A,Q,0,M,S,0,0
cracovianos,cracoviano,A,Q,0,M,P,0,0
craneal,craneal,A,Q,0,C,S,0,0
craneales,craneal,A,Q,0,C,P,0,0
craneana,craneano,A,Q,0,F,S,0,0
craneanas,craneano,A,Q,0,F,P,0,0
craneano,craneano,A,Q,0,M,S,0,0
craneanos,craneano,A,Q,0,M,P,0,0
craneoencefálica,craneoencefálico,A,Q,0,F,S,0,0
craneoencefálicas,craneoencefálico,A,Q,0,F,P,0,0
craneoencefálico,craneoencefálico,A,Q,0,M,S,0,0
craneoencefálicos,craneoencefálico,A,Q,0,M,P,0,0
craneofacial,craneofacial,A,Q,0,C,S,0,0
craneofaciales,craneofacial,A,Q,0,C,P,0,0
craneomaxilar,craneomaxilar,A,Q,0,C,S,0,0
craneomaxilares,craneomaxilar,A,Q,0,C,P,0,0
craneométrica,craneométrico,A,Q,0,F,S,0,0
craneométricas,craneométrico,A,Q,0,F,P,0,0
craneométrico,craneométrico,A,Q,0,M,S,0,0
craneométricos,craneométrico,A,Q,0,M,P,0,0
craniana,craniano,A,Q,0,F,S,0,0
cranianas,craniano,A,Q,0,F,P,0,0
craniano,craniano,A,Q,0,M,S,0,0
cranianos,craniano,A,Q,0,M,P,0,0
crapulosa,crapuloso,A,Q,0,F,S,0,0
crapulosas,crapuloso,A,Q,0,F,P,0,0
crapuloso,crapuloso,A,Q,0,M,S,0,0
crapulosos,crapuloso,A,Q,0,M,P,0,0
crasa,craso,A,Q,0,F,S,0,0
crasas,craso,A,Q,0,F,P,0,0
craso,craso,A,Q,0,M,S,0,0
crasos,craso,A,Q,0,M,P,0,0
crateriforme,crateriforme,A,Q,0,C,S,0,0
crateriformes,crateriforme,A,Q,0,C,P,0,0
creacionista,creacionista,A,Q,0,C,S,0,0
creacionistas,creacionista,A,Q,0,C,P,0,0
creador,creador,A,Q,0,M,S,0,0
creadora,creador,A,Q,0,F,S,0,0
creadoras,creador,A,Q,0,F,P,0,0
creadores,creador,A,Q,0,M,P,0,0
creativa,creativo,A,Q,0,F,S,0,0
creativas,creativo,A,Q,0,F,P,0,0
creativo,creativo,A,Q,0,M,S,0,0
creativos,creativo,A,Q,0,M,P,0,0
crecedera,crecedero,A,Q,0,F,S,0,0
crecederas,crecedero,A,Q,0,F,P,0,0
crecedero,crecedero,A,Q,0,M,S,0,0
crecederos,crecedero,A,Q,0,M,P,0,0
creciente,creciente,A,Q,0,C,S,0,0
crecientes,creciente,A,Q,0,C,P,0,0
credencial,credencial,A,Q,0,C,S,0,0
credenciales,credencial,A,Q,0,C,P,0,0
crediticia,crediticio,A,Q,0,F,S,0,0
crediticias,crediticio,A,Q,0,F,P,0,0
crediticio,crediticio,A,Q,0,M,S,0,0
crediticios,crediticio,A,Q,0,M,P,0,0
cremastérica,cremastérico,A,Q,0,F,S,0,0
cremastéricas,cremastérico,A,Q,0,F,P,0,0
cremastérico,cremastérico,A,Q,0,M,S,0,0
cremastéricos,cremastérico,A,Q,0,M,P,0,0
crematoria,crematorio,A,Q,0,F,S,0,0
crematorias,crematorio,A,Q,0,F,P,0,0
crematorio,crematorio,A,Q,0,M,S,0,0
crematorios,crematorio,A,Q,0,M,P,0,0
crematística,crematístico,A,Q,0,F,S,0,0
crematísticas,crematístico,A,Q,0,F,P,0,0
crematístico,crematístico,A,Q,0,M,S,0,0
crematísticos,crematístico,A,Q,0,M,P,0,0
cremonesa,cremonés,A,Q,0,F,S,0,0
cremonesas,cremonés,A,Q,0,F,P,0,0
cremoneses,cremonés,A,Q,0,M,P,0,0
cremonés,cremonés,A,Q,0,M,S,0,0
cremosa,cremoso,A,Q,0,F,S,0,0
cremosas,cremoso,A,Q,0,F,P,0,0
cremoso,cremoso,A,Q,0,M,S,0,0
cremosos,cremoso,A,Q,0,M,P,0,0
crepuscular,crepuscular,A,Q,0,C,S,0,0
crepusculares,crepuscular,A,Q,0,C,P,0,0
cresotínica,cresotínico,A,Q,0,F,S,0,0
cresotínicas,cresotínico,A,Q,0,F,P,0,0
cresotínico,cresotínico,A,Q,0,M,S,0,0
cresotínicos,cresotínico,A,Q,0,M,P,0,0
crespa,crespo,A,Q,0,F,S,0,0
crespas,crespo,A,Q,0,F,P,0,0
crespo,crespo,A,Q,0,M,S,0,0
cresponada,cresponado,A,Q,0,F,S,0,0
cresponadas,cresponado,A,Q,0,F,P,0,0
cresponado,cresponado,A,Q,0,M,S,0,0
cresponados,cresponado,A,Q,0,M,P,0,0
crespos,crespo,A,Q,0,M,P,0,0
crestada,crestado,A,Q,0,F,S,0,0
crestadas,crestado,A,Q,0,F,P,0,0
crestado,crestado,A,Q,0,M,S,0,0
crestados,crestado,A,Q,0,M,P,0,0
crestuda,crestudo,A,Q,0,F,S,0,0
crestudas,crestudo,A,Q,0,F,P,0,0
crestudo,crestudo,A,Q,0,M,S,0,0
crestudos,crestudo,A,Q,0,M,P,0,0
cresílica,cresílico,A,Q,0,F,S,0,0
cresílicas,cresílico,A,Q,0,F,P,0,0
cresílico,cresílico,A,Q,0,M,S,0,0
cresílicos,cresílico,A,Q,0,M,P,0,0
cretense,cretense,A,Q,0,C,S,0,0
cretenses,cretense,A,Q,0,C,P,0,0
cretina,cretino,A,Q,0,F,S,0,0
cretinas,cretino,A,Q,0,F,P,0,0
cretino,cretino,A,Q,0,M,S,0,0
cretinos,cretino,A,Q,0,M,P,0,0
cretácea,cretáceo,A,Q,0,F,S,0,0
cretáceas,cretáceo,A,Q,0,F,P,0,0
cretáceo,cretáceo,A,Q,0,M,S,0,0
cretáceos,cretáceo,A,Q,0,M,P,0,0
creyente,creyente,A,Q,0,C,S,0,0
creyentes,creyente,A,Q,0,C,P,0,0
creíble,creíble,A,Q,0,C,S,0,0
creíbles,creíble,A,Q,0,C,P,0,0
cri,cri,A,Q,0,C,S,0,0
criadera,criadero,A,Q,0,F,S,0,0
criaderas,criadero,A,Q,0,F,P,0,0
criadero,criadero,A,Q,0,M,S,0,0
criaderos,criadero,A,Q,0,M,P,0,0
criador,criador,A,Q,0,M,S,0,0
criadora,criador,A,Q,0,F,S,0,0
criadoras,criador,A,Q,0,F,P,0,0
criadores,criador,A,Q,0,M,P,0,0
cribiforme,cribiforme,A,Q,0,C,S,0,0
cribiformes,cribiforme,A,Q,0,C,P,0,0
cribosa,criboso,A,Q,0,F,S,0,0
cribosas,criboso,A,Q,0,F,P,0,0
criboso,criboso,A,Q,0,M,S,0,0
cribosos,criboso,A,Q,0,M,P,0,0
cricoaritenoidea,cricoaritenoideo,A,Q,0,F,S,0,0
cricoaritenoideas,cricoaritenoideo,A,Q,0,F,P,0,0
cricoaritenoideo,cricoaritenoideo,A,Q,0,M,S,0,0
cricoaritenoideos,cricoaritenoideo,A,Q,0,M,P,0,0
cricoesofágica,cricoesofágico,A,Q,0,F,S,0,0
cricoesofágicas,cricoesofágico,A,Q,0,F,P,0,0
cricoesofágico,cricoesofágico,A,Q,0,M,S,0,0
cricoesofágicos,cricoesofágico,A,Q,0,M,P,0,0
cricofaríngea,cricofaríngeo,A,Q,0,F,S,0,0
cricofaríngeas,cricofaríngeo,A,Q,0,F,P,0,0
cricofaríngeo,cricofaríngeo,A,Q,0,M,S,0,0
cricofaríngeos,cricofaríngeo,A,Q,0,M,P,0,0
cricoides,cricoides,A,Q,0,C,N,0,0
cricotiroidea,cricotiroideo,A,Q,0,F,S,0,0
cricotiroideas,cricotiroideo,A,Q,0,F,P,0,0
cricotiroideo,cricotiroideo,A,Q,0,M,S,0,0
cricotiroideos,cricotiroideo,A,Q,0,M,P,0,0
cricotraqueal,cricotraqueal,A,Q,0,C,S,0,0
cricotraqueales,cricotraqueal,A,Q,0,C,P,0,0
cricovocal,cricovocal,A,Q,0,C,S,0,0
cricovocales,cricovocal,A,Q,0,C,P,0,0
criminal,criminal,A,Q,0,C,S,0,0
criminales,criminal,A,Q,0,C,P,0,0
criminalista,criminalista,A,Q,0,C,S,0,0
criminalistas,criminalista,A,Q,0,C,P,0,0
criminalística,criminalístico,A,Q,0,F,S,0,0
criminalísticas,criminalístico,A,Q,0,F,P,0,0
criminalístico,criminalístico,A,Q,0,M,S,0,0
criminalísticos,criminalístico,A,Q,0,M,P,0,0
criminológica,criminológico,A,Q,0,F,S,0,0
criminológicas,criminológico,A,Q,0,F,P,0,0
criminológico,criminológico,A,Q,0,M,S,0,0
criminológicos,criminológico,A,Q,0,M,P,0,0
criminógena,criminógeno,A,Q,0,F,S,0,0
criminógenas,criminógeno,A,Q,0,F,P,0,0
criminógeno,criminógeno,A,Q,0,M,S,0,0
criminógenos,criminógeno,A,Q,0,M,P,0,0
criofílica,criofílico,A,Q,0,F,S,0,0
criofílicas,criofílico,A,Q,0,F,P,0,0
criofílico,criofílico,A,Q,0,M,S,0,0
criofílicos,criofílico,A,Q,0,M,P,0,0
criogena,criogeno,A,Q,0,F,S,0,0
criogenas,criogeno,A,Q,0,F,P,0,0
criogeno,criogeno,A,Q,0,M,S,0,0
criogenos,criogeno,A,Q,0,M,P,0,0
criogénica,criogénico,A,Q,0,F,S,0,0
criogénicas,criogénico,A,Q,0,F,P,0,0
criogénico,criogénico,A,Q,0,M,S,0,0
criogénicos,criogénico,A,Q,0,M,P,0,0
criohidrática,criohidrático,A,Q,0,F,S,0,0
criohidráticas,criohidrático,A,Q,0,F,P,0,0
criohidrático,criohidrático,A,Q,0,M,S,0,0
criohidráticos,criohidrático,A,Q,0,M,P,0,0
criolla,criollo,A,Q,0,F,S,0,0
criollas,criollo,A,Q,0,F,P,0,0
criollo,criollo,A,Q,0,M,S,0,0
criollos,criollo,A,Q,0,M,P,0,0
crionival,crionival,A,Q,0,C,S,0,0
crionivales,crionival,A,Q,0,C,P,0,0
crioscópica,crioscópico,A,Q,0,F,S,0,0
crioscópicas,crioscópico,A,Q,0,F,P,0,0
crioscópico,crioscópico,A,Q,0,M,S,0,0
crioscópicos,crioscópico,A,Q,0,M,P,0,0
criptocristalina,criptocristalino,A,Q,0,F,S,0,0
criptocristalinas,criptocristalino,A,Q,0,F,P,0,0
criptocristalino,criptocristalino,A,Q,0,M,S,0,0
criptocristalinos,criptocristalino,A,Q,0,M,P,0,0
criptogenética,criptogenético,A,Q,0,F,S,0,0
criptogenéticas,criptogenético,A,Q,0,F,P,0,0
criptogenético,criptogenético,A,Q,0,M,S,0,0
criptogenéticos,criptogenético,A,Q,0,M,P,0,0
criptográfica,criptográfico,A,Q,0,F,S,0,0
criptográficas,criptográfico,A,Q,0,F,P,0,0
criptográfico,criptográfico,A,Q,0,M,S,0,0
criptográficos,criptográfico,A,Q,0,M,P,0,0
criptógama,criptógamo,A,Q,0,F,S,0,0
criptógamas,criptógamo,A,Q,0,F,P,0,0
criptógamo,criptógamo,A,Q,0,M,S,0,0
criptógamos,criptógamo,A,Q,0,M,P,0,0
cris,cri,A,Q,0,C,P,0,0
criselefantina,criselefantino,A,Q,0,F,S,0,0
criselefantinas,criselefantino,A,Q,0,F,P,0,0
criselefantino,criselefantino,A,Q,0,M,S,0,0
criselefantinos,criselefantino,A,Q,0,M,P,0,0
crispador,crispador,A,Q,0,M,S,0,0
crispadora,crispador,A,Q,0,F,S,0,0
crispadoras,crispador,A,Q,0,F,P,0,0
crispadores,crispador,A,Q,0,M,P,0,0
cristalina,cristalino,A,Q,0,F,S,0,0
cristalinas,cristalino,A,Q,0,F,P,0,0
cristalino,cristalino,A,Q,0,M,S,0,0
cristalinos,cristalino,A,Q,0,M,P,0,0
cristalográfica,cristalográfico,A,Q,0,F,S,0,0
cristalográficas,cristalográfico,A,Q,0,F,P,0,0
cristalográfico,cristalográfico,A,Q,0,M,S,0,0
cristalográficos,cristalográfico,A,Q,0,M,P,0,0
cristiana,cristiano,A,Q,0,F,S,0,0
cristianas,cristiano,A,Q,0,F,P,0,0
cristiano,cristiano,A,Q,0,M,S,0,0
cristianos,cristiano,A,Q,0,M,P,0,0
cristianodemócrata,cristianodemócrata,A,Q,0,C,S,0,0
cristianodemócratas,cristianodemócrata,A,Q,0,C,P,0,0
cristina,cristino,A,Q,0,F,S,0,0
cristinas,cristino,A,Q,0,F,P,0,0
cristino,cristino,A,Q,0,M,S,0,0
cristinos,cristino,A,Q,0,M,P,0,0
criticable,criticable,A,Q,0,C,S,0,0
criticables,criticable,A,Q,0,C,P,0,0
criticador,criticador,A,Q,0,M,S,0,0
criticadora,criticador,A,Q,0,F,S,0,0
criticadoras,criticador,A,Q,0,F,P,0,0
criticadores,criticador,A,Q,0,M,P,0,0
criticona,criticón,A,Q,0,F,S,0,0
criticonas,criticón,A,Q,0,F,P,0,0
criticones,criticón,A,Q,0,M,P,0,0
criticón,criticón,A,Q,0,M,S,0,0
croata,croata,A,Q,0,C,S,0,0
croatas,croata,A,Q,0,C,P,0,0
crocina,crocino,A,Q,0,F,S,0,0
crocinas,crocino,A,Q,0,F,P,0,0
crocino,crocino,A,Q,0,M,S,0,0
crocinos,crocino,A,Q,0,M,P,0,0
cromatínica,cromatínico,A,Q,0,F,S,0,0
cromatínicas,cromatínico,A,Q,0,F,P,0,0
cromatínico,cromatínico,A,Q,0,M,S,0,0
cromatínicos,cromatínico,A,Q,0,M,P,0,0
cromatógena,cromatógeno,A,Q,0,F,S,0,0
cromatógenas,cromatógeno,A,Q,0,F,P,0,0
cromatógeno,cromatógeno,A,Q,0,M,S,0,0
cromatógenos,cromatógeno,A,Q,0,M,P,0,0
cromofobia,cromofobio,A,Q,0,F,S,0,0
cromofobias,cromofobio,A,Q,0,F,P,0,0
cromofobio,cromofobio,A,Q,0,M,S,0,0
cromofobios,cromofobio,A,Q,0,M,P,0,0
cromofílica,cromofílico,A,Q,0,F,S,0,0
cromofílicas,cromofílico,A,Q,0,F,P,0,0
cromofílico,cromofílico,A,Q,0,M,S,0,0
cromofílicos,cromofílico,A,Q,0,M,P,0,0
cromogénica,cromogénico,A,Q,0,F,S,0,0
cromogénicas,cromogénico,A,Q,0,F,P,0,0
cromogénico,cromogénico,A,Q,0,M,S,0,0
cromogénicos,cromogénico,A,Q,0,M,P,0,0
cromolitográfica,cromolitográfico,A,Q,0,F,S,0,0
cromolitográficas,cromolitográfico,A,Q,0,F,P,0,0
cromolitográfico,cromolitográfico,A,Q,0,M,S,0,0
cromolitográficos,cromolitográfico,A,Q,0,M,P,0,0
cromosa,cromoso,A,Q,0,F,S,0,0
cromosas,cromoso,A,Q,0,F,P,0,0
cromoso,cromoso,A,Q,0,M,S,0,0
cromosos,cromoso,A,Q,0,M,P,0,0
cromosómica,cromosómico,A,Q,0,F,S,0,0
cromosómicas,cromosómico,A,Q,0,F,P,0,0
cromosómico,cromosómico,A,Q,0,M,S,0,0
cromosómicos,cromosómico,A,Q,0,M,P,0,0
cromática,cromático,A,Q,0,F,S,0,0
cromáticas,cromático,A,Q,0,F,P,0,0
cromático,cromático,A,Q,0,M,S,0,0
cromáticos,cromático,A,Q,0,M,P,0,0
cromógena,cromógeno,A,Q,0,F,S,0,0
cromógenas,cromógeno,A,Q,0,F,P,0,0
cromógeno,cromógeno,A,Q,0,M,S,0,0
cromógenos,cromógeno,A,Q,0,M,P,0,0
cronoestratigráfica,cronoestratigráfico,A,Q,0,F,S,0,0
cronoestratigráficas,cronoestratigráfico,A,Q,0,F,P,0,0
cronoestratigráfico,cronoestratigráfico,A,Q,0,M,S,0,0
cronoestratigráficos,cronoestratigráfico,A,Q,0,M,P,0,0
cronográfica,cronográfico,A,Q,0,F,S,0,0
cronográficas,cronográfico,A,Q,0,F,P,0,0
cronográfico,cronográfico,A,Q,0,M,S,0,0
cronográficos,cronográfico,A,Q,0,M,P,0,0
cronológica,cronológico,A,Q,0,F,S,0,0
cronológicas,cronológico,A,Q,0,F,P,0,0
cronológico,cronológico,A,Q,0,M,S,0,0
cronológicos,cronológico,A,Q,0,M,P,0,0
cronometrador,cronometrador,A,Q,0,M,S,0,0
cronometradora,cronometrador,A,Q,0,F,S,0,0
cronometradoras,cronometrador,A,Q,0,F,P,0,0
cronometradores,cronometrador,A,Q,0,M,P,0,0
cronométrica,cronométrico,A,Q,0,F,S,0,0
cronométricas,cronométrico,A,Q,0,F,P,0,0
cronométrico,cronométrico,A,Q,0,M,S,0,0
cronométricos,cronométrico,A,Q,0,M,P,0,0
cronística,cronístico,A,Q,0,F,S,0,0
cronísticas,cronístico,A,Q,0,F,P,0,0
cronístico,cronístico,A,Q,0,M,S,0,0
cronísticos,cronístico,A,Q,0,M,P,0,0
crotónica,crotónico,A,Q,0,F,S,0,0
crotónicas,crotónico,A,Q,0,F,P,0,0
