antilogios,antilogio,N,C,M,P,0,0,0
antílope,antílope,N,C,M,S,0,0,0
antílopes,antílope,N,C,M,P,0,0,0
antimanchas,antimanchas,N,C,M,N,0,0,0
antimaquinismo,antimaquinismo,N,C,M,S,0,0,0
antimaquinismos,antimaquinismo,N,C,M,P,0,0,0
antimateria,antimateria,N,C,F,S,0,0,0
antimaterias,antimateria,N,C,F,P,0,0,0
antimeridiano,antimeridiano,N,C,M,S,0,0,0
antimeridianos,antimeridiano,N,C,M,P,0,0,0
antimetabolito,antimetabolito,N,C,M,S,0,0,0
antimetabolitos,antimetabolito,N,C,M,P,0,0,0
antimicina,antimicina,N,C,F,S,0,0,0
antimicinas,antimicina,N,C,F,P,0,0,0
antimilitarismo,antimilitarismo,N,C,M,S,0,0,0
antimilitarismos,antimilitarismo,N,C,M,P,0,0,0
antimilitarista,antimilitarista,N,C,C,S,0,0,0
antimilitaristas,antimilitarista,N,C,C,P,0,0,0
antimoda,antimoda,N,C,F,S,0,0,0
antimodas,antimoda,N,C,F,P,0,0,0
antimoho,antimoho,N,C,M,S,0,0,0
antimohos,antimoho,N,C,M,P,0,0,0
antimoniato,antimoniato,N,C,M,S,0,0,0
antimoniatos,antimoniato,N,C,M,P,0,0,0
antimonio,antimonio,N,C,M,S,0,0,0
antimonios,antimonio,N,C,M,P,0,0,0
antimonita,antimonita,N,C,F,S,0,0,0
antimonitas,antimonita,N,C,F,P,0,0,0
antimoniuro,antimoniuro,N,C,M,S,0,0,0
antimoniuros,antimoniuro,N,C,M,P,0,0,0
antimonopolio,antimonopolio,N,C,M,S,0,0,0
antimonopolios,antimonopolio,N,C,M,P,0,0,0
antineutrón,antineutrón,N,C,M,S,0,0,0
antineutrones,antineutrón,N,C,M,P,0,0,0
antinodo,antinodo,N,C,M,S,0,0,0
antinodos,antinodo,N,C,M,P,0,0,0
antinomia,antinomia,N,C,F,S,0,0,0
antinomía,antinomía,N,C,F,S,0,0,0
antinomias,antinomia,N,C,F,P,0,0,0
antinomías,antinomía,N,C,F,P,0,0,0
antioxidante,antioxidante,N,C,M,S,0,0,0
antioxidantes,antioxidante,N,C,M,P,0,0,0
antiozonizante,antiozonizante,N,C,M,S,0,0,0
antiozonizantes,antiozonizante,N,C,M,P,0,0,0
antipapa,antipapa,N,C,M,S,0,0,0
antipapas,antipapa,N,C,M,P,0,0,0
antipara,antipara,N,C,F,S,0,0,0
antiparalela,antiparalela,N,C,F,S,0,0,0
antiparalelas,antiparalela,N,C,F,P,0,0,0
antiparalelo,antiparalelo,N,C,M,S,0,0,0
antiparalelos,antiparalelo,N,C,M,P,0,0,0
antiparas,antipara,N,C,F,P,0,0,0
antipartícula,antipartícula,N,C,F,S,0,0,0
antipartículas,antipartícula,N,C,F,P,0,0,0
antipatía,antipatía,N,C,F,S,0,0,0
antipatías,antipatía,N,C,F,P,0,0,0
antipatriota,antipatriota,N,C,C,S,0,0,0
antipatriotas,antipatriota,N,C,C,P,0,0,0
antipendio,antipendio,N,C,M,S,0,0,0
antipendios,antipendio,N,C,M,P,0,0,0
antiperistaltismo,antiperistaltismo,N,C,M,S,0,0,0
antiperistaltismos,antiperistaltismo,N,C,M,P,0,0,0
antipirético,antipirético,N,C,M,S,0,0,0
antipiréticos,antipirético,N,C,M,P,0,0,0
antipirina,antipirina,N,C,F,S,0,0,0
antipirinas,antipirina,N,C,F,P,0,0,0
antiplasmina,antiplasmina,N,C,F,S,0,0,0
antiplasminas,antiplasmina,N,C,F,P,0,0,0
antípoda,antípoda,N,C,C,S,0,0,0
antípodas,antípoda,N,C,C,P,0,0,0
antipressing,antipressing,N,C,M,S,0,0,0
antipressings,antipressing,N,C,M,P,0,0,0
antiprotón,antiprotón,N,C,M,S,0,0,0
antiprotones,antiprotón,N,C,M,P,0,0,0
antirracismo,antirracismo,N,C,M,S,0,0,0
antirracismos,antirracismo,N,C,M,P,0,0,0
antirresonancia,antirresonancia,N,C,F,S,0,0,0
antirresonancias,antirresonancia,N,C,F,P,0,0,0
antirreumático,antirreumático,N,C,M,S,0,0,0
antirreumáticos,antirreumático,N,C,M,P,0,0,0
antirrobo,antirrobo,N,C,M,S,0,0,0
antirrobos,antirrobo,N,C,M,P,0,0,0
antiselección,antiselección,N,C,F,S,0,0,0
antiselecciones,antiselección,N,C,F,P,0,0,0
antisemita,antisemita,N,C,C,S,0,0,0
antisemitas,antisemita,N,C,C,P,0,0,0
antisemitismo,antisemitismo,N,C,M,S,0,0,0
antisemitismos,antisemitismo,N,C,M,P,0,0,0
antisepsia,antisepsia,N,C,F,S,0,0,0
antisepsias,antisepsia,N,C,F,P,0,0,0
antiséptico,antiséptico,N,C,M,S,0,0,0
antisépticos,antiséptico,N,C,M,P,0,0,0
antisoborno,antisoborno,N,C,M,S,0,0,0
antisobornos,antisoborno,N,C,M,P,0,0,0
antispasto,antispasto,N,C,M,S,0,0,0
antispastos,antispasto,N,C,M,P,0,0,0
antistrofa,antistrofa,N,C,F,S,0,0,0
antistrofas,antistrofa,N,C,F,P,0,0,0
antisuero,antisuero,N,C,M,S,0,0,0
antisueros,antisuero,N,C,M,P,0,0,0
antitabaquista,antitabaquista,N,C,C,S,0,0,0
antitabaquistas,antitabaquista,N,C,C,P,0,0,0
antitérmico,antitérmico,N,C,M,S,0,0,0
antitérmicos,antitérmico,N,C,M,P,0,0,0
antítesis,antítesis,N,C,F,N,0,0,0
antitoxina,antitoxina,N,C,F,S,0,0,0
antitoxinas,antitoxina,N,C,F,P,0,0,0
antitrago,antitrago,N,C,M,S,0,0,0
antitragos,antitrago,N,C,M,P,0,0,0
antitranspirante,antitranspirante,N,C,C,S,0,0,0
antitranspirantes,antitranspirante,N,C,C,P,0,0,0
antitrinitaria,antitrinitario,N,C,F,S,0,0,0
antitrinitarias,antitrinitario,N,C,F,P,0,0,0
antitrinitario,antitrinitario,N,C,M,S,0,0,0
antitrinitarios,antitrinitario,N,C,M,P,0,0,0
antitrombina,antitrombina,N,C,F,S,0,0,0
antitrombinas,antitrombina,N,C,F,P,0,0,0
antitusígeno,antitusígeno,N,C,M,S,0,0,0
antitusígenos,antitusígeno,N,C,M,P,0,0,0
antivalencia,antivalencia,N,C,F,S,0,0,0
antivalencias,antivalencia,N,C,F,P,0,0,0
antiveneno,antiveneno,N,C,M,S,0,0,0
antivenenos,antiveneno,N,C,M,P,0,0,0
antiviral,antiviral,N,C,M,S,0,0,0
antivirales,antiviral,N,C,M,P,0,0,0
antivitamina,antivitamina,N,C,F,S,0,0,0
antivitaminas,antivitamina,N,C,F,P,0,0,0
antofilita,antofilita,N,C,F,S,0,0,0
antofilitas,antofilita,N,C,F,P,0,0,0
antojo,antojo,N,C,M,S,0,0,0
antojos,antojo,N,C,M,P,0,0,0
antología,antología,N,C,F,S,0,0,0
antologías,antología,N,C,F,P,0,0,0
antológica,antológica,N,C,F,S,0,0,0
antológicas,antológica,N,C,F,P,0,0,0
antoniana,antoniano,N,C,F,S,0,0,0
antonianas,antoniano,N,C,F,P,0,0,0
antoniano,antoniano,N,C,M,S,0,0,0
antonianos,antoniano,N,C,M,P,0,0,0
antonimia,antonimia,N,C,F,S,0,0,0
antonimias,antonimia,N,C,F,P,0,0,0
antónimo,antónimo,N,C,M,S,0,0,0
antónimos,antónimo,N,C,M,P,0,0,0
antoniniano,antoniniano,N,C,M,S,0,0,0
antoninianos,antoniniano,N,C,M,P,0,0,0
antonomasia,antonomasia,N,C,F,S,0,0,0
antonomasias,antonomasia,N,C,F,P,0,0,0
antorcha,antorcha,N,C,F,S,0,0,0
antorchas,antorcha,N,C,F,P,0,0,0
antorchita,antorchita,N,C,F,S,0,0,0
antorchitas,antorchita,N,C,F,P,0,0,0
antozoario,antozoario,N,C,M,S,0,0,0
antozoarios,antozoario,N,C,M,P,0,0,0
antozoo,antozoo,N,C,M,S,0,0,0
antozoos,antozoo,N,C,M,P,0,0,0
antraceno,antraceno,N,C,M,S,0,0,0
antracenos,antraceno,N,C,M,P,0,0,0
antraciclina,antraciclina,N,C,F,S,0,0,0
antracita,antracita,N,C,F,S,0,0,0
antracitas,antracita,N,C,F,P,0,0,0
antracoanálisis,antracoanálisis,N,C,F,N,0,0,0
antracología,antracología,N,C,F,S,0,0,0
antracologías,antracología,N,C,F,P,0,0,0
antracosis,antracosis,N,C,F,N,0,0,0
antraflavina,antraflavina,N,C,F,S,0,0,0
antraflavinas,antraflavina,N,C,F,P,0,0,0
antranilato,antranilato,N,C,M,S,0,0,0
antranilatos,antranilato,N,C,M,P,0,0,0
antranol,antranol,N,C,M,S,0,0,0
antranoles,antranol,N,C,M,P,0,0,0
antraquinona,antraquinona,N,C,F,S,0,0,0
antraquinonas,antraquinona,N,C,F,P,0,0,0
antrarrobina,antrarrobina,N,C,F,S,0,0,0
antrarrobinas,antrarrobina,N,C,F,P,0,0,0
antrax,antrax,N,C,M,S,0,0,0
ántrax,ántrax,N,C,M,S,0,0,0
antraxes,antrax,N,C,M,P,0,0,0
ántraxes,ántrax,N,C,M,P,0,0,0
antrectomía,antrectomía,N,C,F,S,0,0,0
antrectomías,antrectomía,N,C,F,P,0,0,0
antro,antro,N,C,M,S,0,0,0
antropocentrismo,antropocentrismo,N,C,M,S,0,0,0
antropocentrismos,antropocentrismo,N,C,M,P,0,0,0
antropófaga,antropófago,N,C,F,S,0,0,0
antropófagas,antropófago,N,C,F,P,0,0,0
antropofagia,antropofagia,N,C,F,S,0,0,0
antropofagias,antropofagia,N,C,F,P,0,0,0
antropófago,antropófago,N,C,M,S,0,0,0
antropófagos,antropófago,N,C,M,P,0,0,0
antropogeografía,antropogeografía,N,C,F,S,0,0,0
antropogeografías,antropogeografía,N,C,F,P,0,0,0
antropografía,antropografía,N,C,F,S,0,0,0
antropografías,antropografía,N,C,F,P,0,0,0
antropoide,antropoide,N,C,M,S,0,0,0
antropoidea,antropoideo,N,C,F,S,0,0,0
antropoideas,antropoideo,N,C,F,P,0,0,0
antropoideo,antropoideo,N,C,M,S,0,0,0
antropoideos,antropoideo,N,C,M,P,0,0,0
antropoides,antropoide,N,C,M,P,0,0,0
antropolatría,antropolatría,N,C,F,S,0,0,0
antropolatrías,antropolatría,N,C,F,P,0,0,0
antropóloga,antropólogo,N,C,F,S,0,0,0
antropólogas,antropólogo,N,C,F,P,0,0,0
antropología,antropología,N,C,F,S,0,0,0
antropologías,antropología,N,C,F,P,0,0,0
antropólogo,antropólogo,N,C,M,S,0,0,0
antropólogos,antropólogo,N,C,M,P,0,0,0
antropometría,antropometría,N,C,F,S,0,0,0
antropometrías,antropometría,N,C,F,P,0,0,0
antropómetro,antropómetro,N,C,M,S,0,0,0
antropómetros,antropómetro,N,C,M,P,0,0,0
antropomorfismo,antropomorfismo,N,C,M,S,0,0,0
antropomorfismos,antropomorfismo,N,C,M,P,0,0,0
antropomorfo,antropomorfo,N,C,M,N,0,0,0
antroponimia,antroponimia,N,C,F,S,0,0,0
antroponimias,antroponimia,N,C,F,P,0,0,0
antropónimo,antropónimo,N,C,M,S,0,0,0
antropónimos,antropónimo,N,C,M,P,0,0,0
antropopiteco,antropopiteco,N,C,M,S,0,0,0
antropopitecos,antropopiteco,N,C,M,P,0,0,0
antros,antro,N,C,M,P,0,0,0
antrotomía,antrotomía,N,C,F,S,0,0,0
antrotomías,antrotomía,N,C,F,P,0,0,0
anualidad,anualidad,N,C,F,S,0,0,0
anualidades,anualidad,N,C,F,P,0,0,0
anualización,anualización,N,C,F,S,0,0,0
anualizaciones,anualización,N,C,F,P,0,0,0
anuario,anuario,N,C,M,S,0,0,0
anuarios,anuario,N,C,M,P,0,0,0
anudador,anudador,N,C,M,S,0,0,0
anudadora,anudador,N,C,F,S,0,0,0
anudadoras,anudador,N,C,F,P,0,0,0
anudadores,anudador,N,C,M,P,0,0,0
anudamiento,anudamiento,N,C,M,S,0,0,0
anudamientos,anudamiento,N,C,M,P,0,0,0
anuencia,anuencia,N,C,F,S,0,0,0
anuencias,anuencia,N,C,F,P,0,0,0
anulabilidad,anulabilidad,N,C,F,S,0,0,0
anulabilidades,anulabilidad,N,C,F,P,0,0,0
anulación,anulación,N,C,F,S,0,0,0
anulaciones,anulación,N,C,F,P,0,0,0
anulador,anulador,N,C,M,S,0,0,0
anuladora,anulador,N,C,F,S,0,0,0
anuladoras,anulador,N,C,F,P,0,0,0
anuladores,anulador,N,C,M,P,0,0,0
anular,anular,N,C,M,S,0,0,0
anulares,anular,N,C,M,P,0,0,0
anúlico,anúlico,N,C,M,S,0,0,0
anúlicos,anúlico,N,C,M,P,0,0,0
ánulo,ánulo,N,C,M,S,0,0,0
ánulos,ánulo,N,C,M,P,0,0,0
anunciación,anunciación,N,C,F,S,0,0,0
anunciaciones,anunciación,N,C,F,P,0,0,0
anunciador,anunciador,N,C,M,S,0,0,0
anunciadora,anunciador,N,C,F,S,0,0,0
anunciadoras,anunciador,N,C,F,P,0,0,0
anunciadores,anunciador,N,C,M,P,0,0,0
anunciante,anunciante,N,C,C,S,0,0,0
anunciantes,anunciante,N,C,C,P,0,0,0
anuncio,anuncio,N,C,M,S,0,0,0
anuncios,anuncio,N,C,M,P,0,0,0
anuria,anuria,N,C,F,S,0,0,0
anurias,anuria,N,C,F,P,0,0,0
anuro,anuro,N,C,M,S,0,0,0
anuros,anuro,N,C,M,P,0,0,0
anverso,anverso,N,C,M,S,0,0,0
anversos,anverso,N,C,M,P,0,0,0
anzuelo,anzuelo,N,C,M,S,0,0,0
anzuelos,anzuelo,N,C,M,P,0,0,0
añada,añada,N,C,F,S,0,0,0
añadas,añada,N,C,F,P,0,0,0
añadido,añadido,N,C,M,S,0,0,0
añadidos,añadido,N,C,M,P,0,0,0
añadidura,añadidura,N,C,F,S,0,0,0
añadiduras,añadidura,N,C,F,P,0,0,0
añafil,añafil,N,C,M,S,0,0,0
añafilero,añafilero,N,C,M,S,0,0,0
añafileros,añafilero,N,C,M,P,0,0,0
añafiles,añafil,N,C,M,P,0,0,0
añagaza,añagaza,N,C,F,S,0,0,0
añagazas,añagaza,N,C,F,P,0,0,0
añal,añal,N,C,M,S,0,0,0
añalejo,añalejo,N,C,M,S,0,0,0
añalejos,añalejo,N,C,M,P,0,0,0
añales,añal,N,C,M,P,0,0,0
añejamiento,añejamiento,N,C,M,S,0,0,0
añejamientos,añejamiento,N,C,M,P,0,0,0
añejeces,añejez,N,C,F,P,0,0,0
añejez,añejez,N,C,F,S,0,0,0
añejo,añejo,N,C,M,S,0,0,0
añejos,añejo,N,C,M,P,0,0,0
añico,añico,N,C,M,S,0,0,0
añicos,añico,N,C,M,P,0,0,0
añil,añil,N,C,M,S,0,0,0
añilería,añilería,N,C,F,S,0,0,0
añilerías,añilería,N,C,F,P,0,0,0
añiles,añil,N,C,M,P,0,0,0
añito,añito,N,C,M,S,0,0,0
añitos,añito,N,C,M,P,0,0,0
año,año,N,C,M,S,0,0,0
añoja,añojo,N,C,F,S,0,0,0
añojal,añojal,N,C,M,S,0,0,0
añojales,añojal,N,C,M,P,0,0,0
añojas,añojo,N,C,F,P,0,0,0
añojo,añojo,N,C,M,S,0,0,0
añojos,añojo,N,C,M,P,0,0,0
añoramiento,añoramiento,N,C,M,S,0,0,0
añoramientos,añoramiento,N,C,M,P,0,0,0
añoranza,añoranza,N,C,F,S,0,0,0
añoranzas,añoranza,N,C,F,P,0,0,0
años,año,N,C,M,P,0,0,0
aojador,aojador,N,C,M,S,0,0,0
aojadora,aojador,N,C,F,S,0,0,0
aojadoras,aojador,N,C,F,P,0,0,0
aojadores,aojador,N,C,M,P,0,0,0
aojadura,aojadura,N,C,F,S,0,0,0
aojaduras,aojadura,N,C,F,P,0,0,0
aojamiento,aojamiento,N,C,M,S,0,0,0
aojamientos,aojamiento,N,C,M,P,0,0,0
aoristo,aoristo,N,C,M,S,0,0,0
aoristos,aoristo,N,C,M,P,0,0,0
aorta,aorta,N,C,F,S,0,0,0
aortas,aorta,N,C,F,P,0,0,0
aortitis,aortitis,N,C,F,N,0,0,0
apabullamiento,apabullamiento,N,C,M,S,0,0,0
apabullamientos,apabullamiento,N,C,M,P,0,0,0
apabullo,apabullo,N,C,M,S,0,0,0
apabullos,apabullo,N,C,M,P,0,0,0
apacentadero,apacentadero,N,C,M,S,0,0,0
apacentaderos,apacentadero,N,C,M,P,0,0,0
apacentador,apacentador,N,C,M,S,0,0,0
apacentadora,apacentador,N,C,F,S,0,0,0
apacentadoras,apacentador,N,C,F,P,0,0,0
apacentadores,apacentador,N,C,M,P,0,0,0
apacentamiento,apacentamiento,N,C,M,S,0,0,0
apacentamientos,apacentamiento,N,C,M,P,0,0,0
apache,apache,N,C,C,S,0,0,0
apaches,apache,N,C,C,P,0,0,0
apacibilidad,apacibilidad,N,C,F,S,0,0,0
apacibilidades,apacibilidad,N,C,F,P,0,0,0
apaciguador,apaciguador,N,C,M,S,0,0,0
apaciguadora,apaciguador,N,C,F,S,0,0,0
apaciguadoras,apaciguador,N,C,F,P,0,0,0
apaciguadores,apaciguador,N,C,M,P,0,0,0
apaciguamiento,apaciguamiento,N,C,M,S,0,0,0
apaciguamientos,apaciguamiento,N,C,M,P,0,0,0
apadana,apadana,N,C,F,S,0,0,0
apadanas,apadana,N,C,F,P,0,0,0
apadrinamiento,apadrinamiento,N,C,M,S,0,0,0
apadrinamientos,apadrinamiento,N,C,M,P,0,0,0
apagachispas,apagachispas,N,C,M,N,0,0,0
apagado,apagado,N,C,M,S,0,0,0
apagador,apagador,N,C,M,S,0,0,0
apagadora,apagador,N,C,F,S,0,0,0
apagadoras,apagador,N,C,F,P,0,0,0
apagadores,apagador,N,C,M,P,0,0,0
apagados,apagado,N,C,M,P,0,0,0
apagafuegos,apagafuegos,N,C,M,N,0,0,0
apagamiento,apagamiento,N,C,M,S,0,0,0
apagamientos,apagamiento,N,C,M,P,0,0,0
apagapenol,apagapenol,N,C,M,S,0,0,0
apagapenoles,apagapenol,N,C,M,P,0,0,0
apagavelas,apagavelas,N,C,M,N,0,0,0
apagón,apagón,N,C,M,S,0,0,0
apagones,apagón,N,C,M,P,0,0,0
apalancamiento,apalancamiento,N,C,M,S,0,0,0
apalancamientos,apalancamiento,N,C,M,P,0,0,0
apaleamiento,apaleamiento,N,C,M,S,0,0,0
apaleamientos,apaleamiento,N,C,M,P,0,0,0
apaleo,apaleo,N,C,M,S,0,0,0
apaleos,apaleo,N,C,M,P,0,0,0
apandillamiento,apandillamiento,N,C,M,S,0,0,0
apandillamientos,apandillamiento,N,C,M,P,0,0,0
apantallamiento,apantallamiento,N,C,M,S,0,0,0
apantallamientos,apantallamiento,N,C,M,P,0,0,0
apantanamiento,apantanamiento,N,C,M,S,0,0,0
apantanamientos,apantanamiento,N,C,M,P,0,0,0
apañadura,apañadura,N,C,F,S,0,0,0
apañaduras,apañadura,N,C,F,P,0,0,0
apaño,apaño,N,C,M,S,0,0,0
apaños,apaño,N,C,M,P,0,0,0
apañuscador,apañuscador,N,C,M,S,0,0,0
apañuscadora,apañuscador,N,C,F,S,0,0,0
apañuscadoras,apañuscador,N,C,F,P,0,0,0
apañuscadores,apañuscador,N,C,M,P,0,0,0
aparador,aparador,N,C,M,S,0,0,0
aparadores,aparador,N,C,M,P,0,0,0
aparamenta,aparamenta,N,C,F,S,0,0,0
aparamentas,aparamenta,N,C,F,P,0,0,0
aparato,aparato,N,C,M,S,0,0,0
aparatología,aparatología,N,C,F,S,0,0,0
aparatologías,aparatología,N,C,F,P,0,0,0
aparatos,aparato,N,C,M,P,0,0,0
aparatosidad,aparatosidad,N,C,F,S,0,0,0
aparatosidades,aparatosidad,N,C,F,P,0,0,0
aparcamiento,aparcamiento,N,C,M,S,0,0,0
aparcamientos,aparcamiento,N,C,M,P,0,0,0
aparcera,aparcero,N,C,F,S,0,0,0
aparceras,aparcero,N,C,F,P,0,0,0
aparcería,aparcería,N,C,F,S,0,0,0
aparcerías,aparcería,N,C,F,P,0,0,0
aparcero,aparcero,N,C,M,S,0,0,0
aparceros,aparcero,N,C,M,P,0,0,0
apareamiento,apareamiento,N,C,M,S,0,0,0
apareamientos,apareamiento,N,C,M,P,0,0,0
aparecido,aparecido,N,C,M,S,0,0,0
aparecidos,aparecido,N,C,M,P,0,0,0
aparejador,aparejador,N,C,M,S,0,0,0
aparejadora,aparejador,N,C,F,S,0,0,0
aparejadoras,aparejador,N,C,F,P,0,0,0
aparejadores,aparejador,N,C,M,P,0,0,0
aparejamiento,aparejamiento,N,C,M,S,0,0,0
aparejamientos,aparejamiento,N,C,M,P,0,0,0
aparejo,aparejo,N,C,M,S,0,0,0
aparejos,aparejo,N,C,M,P,0,0,0
aparellaje,aparellaje,N,C,M,S,0,0,0
aparellajes,aparellaje,N,C,M,P,0,0,0
aparición,aparición,N,C,F,S,0,0,0
apariciones,aparición,N,C,F,P,0,0,0
apariencia,apariencia,N,C,F,S,0,0,0
apariencias,apariencia,N,C,F,P,0,0,0
apartadera,apartadero,N,C,F,S,0,0,0
apartaderas,apartadero,N,C,F,P,0,0,0
apartadero,apartadero,N,C,M,S,0,0,0
apartaderos,apartadero,N,C,M,P,0,0,0
apartadijo,apartadijo,N,C,M,S,0,0,0
apartadijos,apartadijo,N,C,M,P,0,0,0
apartadizo,apartadizo,N,C,M,S,0,0,0
apartadizos,apartadizo,N,C,M,P,0,0,0
apartado,apartado,N,C,M,S,0,0,0
apartador,apartador,N,C,M,S,0,0,0
apartadora,apartador,N,C,F,S,0,0,0
apartadoras,apartador,N,C,F,P,0,0,0
apartadores,apartador,N,C,M,P,0,0,0
apartados,apartado,N,C,M,P,0,0,0
apartahotel,apartahotel,N,C,M,S,0,0,0
apartahoteles,apartahotel,N,C,M,P,0,0,0
apartamento,apartamento,N,C,M,S,0,0,0
apartamentos,apartamento,N,C,M,P,0,0,0
apartamiento,apartamiento,N,C,M,S,0,0,0
apartamientos,apartamiento,N,C,M,P,0,0,0
aparte,aparte,N,C,M,S,0,0,0
apartes,aparte,N,C,M,P,0,0,0
apartheid,apartheid,N,C,M,S,0,0,0
aparthotel,aparthotel,N,C,M,S,0,0,0
aparthoteles,aparthotel,N,C,M,P,0,0,0
apasionamiento,apasionamiento,N,C,M,S,0,0,0
apasionamientos,apasionamiento,N,C,M,P,0,0,0
apate,apate,N,C,M,S,0,0,0
apates,apate,N,C,M,P,0,0,0
apatía,apatía,N,C,F,S,0,0,0
apatías,apatía,N,C,F,P,0,0,0
apatito,apatito,N,C,M,S,0,0,0
apatitos,apatito,N,C,M,P,0,0,0
apátrida,apátrida,N,C,C,S,0,0,0
apátridas,apátrida,N,C,C,P,0,0,0
apatridia,apatridia,N,C,F,S,0,0,0
apatridias,apatridia,N,C,F,P,0,0,0
apea,apea,N,C,F,S,0,0,0
apeadero,apeadero,N,C,M,S,0,0,0
apeaderos,apeadero,N,C,M,P,0,0,0
apeamiento,apeamiento,N,C,M,S,0,0,0
apeamientos,apeamiento,N,C,M,P,0,0,0
apeas,apea,N,C,F,P,0,0,0
apectomía,apectomía,N,C,F,S,0,0,0
apectomías,apectomía,N,C,F,P,0,0,0
apedreador,apedreador,N,C,M,S,0,0,0
apedreadora,apedreador,N,C,F,S,0,0,0
apedreadoras,apedreador,N,C,F,P,0,0,0
apedreadores,apedreador,N,C,M,P,0,0,0
apedreamiento,apedreamiento,N,C,M,S,0,0,0
apedreamientos,apedreamiento,N,C,M,P,0,0,0
apedreo,apedreo,N,C,M,S,0,0,0
apedreos,apedreo,N,C,M,P,0,0,0
apego,apego,N,C,M,S,0,0,0
apegos,apego,N,C,M,P,0,0,0
ápeiron,ápeiron,N,C,M,S,0,0,0
ápeirones,ápeiron,N,C,M,P,0,0,0
apelación,apelación,N,C,F,S,0,0,0
apelaciones,apelación,N,C,F,P,0,0,0
apelada,apelado,N,C,F,S,0,0,0
apeladas,apelado,N,C,F,P,0,0,0
apelado,apelado,N,C,M,S,0,0,0
apelados,apelado,N,C,M,P,0,0,0
apelante,apelante,N,C,C,S,0,0,0
apelantes,apelante,N,C,C,P,0,0,0
apelativo,apelativo,N,C,M,S,0,0,0
apelativos,apelativo,N,C,M,P,0,0,0
apelde,apelde,N,C,M,S,0,0,0
apeldes,apelde,N,C,M,P,0,0,0
apellido,apellido,N,C,M,S,0,0,0
apellidos,apellido,N,C,M,P,0,0,0
apelmazamiento,apelmazamiento,N,C,M,S,0,0,0
apelmazamientos,apelmazamiento,N,C,M,P,0,0,0
apelotonamiento,apelotonamiento,N,C,M,S,0,0,0
apelotonamientos,apelotonamiento,N,C,M,P,0,0,0
apenamiento,apenamiento,N,C,M,S,0,0,0
apenamientos,apenamiento,N,C,M,P,0,0,0
apéndice,apéndice,N,C,M,S,0,0,0
apéndices,apéndice,N,C,M,P,0,0,0
apendicitis,apendicitis,N,C,F,N,0,0,0
apeo,apeo,N,C,M,S,0,0,0
apeos,apeo,N,C,M,P,0,0,0
apepsia,apepsia,N,C,F,S,0,0,0
apepsias,apepsia,N,C,F,P,0,0,0
aperador,aperador,N,C,M,S,0,0,0
aperadores,aperador,N,C,M,P,0,0,0
apercebimiento,apercebimiento,N,C,M,S,0,0,0
apercebimientos,apercebimiento,N,C,M,P,0,0,0
apercepción,apercepción,N,C,F,S,0,0,0
apercepciones,apercepción,N,C,F,P,0,0,0
apercibimiento,apercibimiento,N,C,M,S,0,0,0
apercibimientos,apercibimiento,N,C,M,P,0,0,0
aperitivo,aperitivo,N,C,M,S,0,0,0
aperitivos,aperitivo,N,C,M,P,0,0,0
apernador,apernador,N,C,M,S,0,0,0
apernadora,apernador,N,C,F,S,0,0,0
apernadoras,apernador,N,C,F,P,0,0,0
apernadores,apernador,N,C,M,P,0,0,0
apero,apero,N,C,M,S,0,0,0
aperos,apero,N,C,M,P,0,0,0
aperreo,aperreo,N,C,M,S,0,0,0
aperreos,aperreo,N,C,M,P,0,0,0
apertura,apertura,N,C,F,S,0,0,0
aperturas,apertura,N,C,F,P,0,0,0
aperturismo,aperturismo,N,C,M,S,0,0,0
aperturismos,aperturismo,N,C,M,P,0,0,0
apesadumbramiento,apesadumbramiento,N,C,M,S,0,0,0
apesadumbramientos,apesadumbramiento,N,C,M,P,0,0,0
apestamiento,apestamiento,N,C,M,S,0,0,0
apestamientos,apestamiento,N,C,M,P,0,0,0
apetecibilidad,apetecibilidad,N,C,F,S,0,0,0
apetecibilidades,apetecibilidad,N,C,F,P,0,0,0
apetencia,apetencia,N,C,F,S,0,0,0
apetencias,apetencia,N,C,F,P,0,0,0
apetito,apetito,N,C,M,S,0,0,0
apetitos,apetito,N,C,M,P,0,0,0
apetitosidad,apetitosidad,N,C,F,S,0,0,0
apetitosidades,apetitosidad,N,C,F,P,0,0,0
ápex,ápex,N,C,M,S,0,0,0
ápexes,ápex,N,C,M,P,0,0,0
apiadación,apiadación,N,C,F,S,0,0,0
apiadaciones,apiadación,N,C,F,P,0,0,0
apiaradero,apiaradero,N,C,M,S,0,0,0
apiaraderos,apiaradero,N,C,M,P,0,0,0
apical,apical,N,C,F,S,0,0,0
apicales,apical,N,C,F,P,0,0,0
ápice,ápice,N,C,M,S,0,0,0
ápices,ápice,N,C,M,P,0,0,0
apicultor,apicultor,N,C,M,S,0,0,0
apicultora,apicultor,N,C,F,S,0,0,0
apicultoras,apicultor,N,C,F,P,0,0,0
apicultores,apicultor,N,C,M,P,0,0,0
apicultura,apicultura,N,C,F,S,0,0,0
apiculturas,apicultura,N,C,F,P,0,0,0
ápido,ápido,N,C,M,S,0,0,0
ápidos,ápido,N,C,M,P,0,0,0
apilabilidad,apilabilidad,N,C,F,S,0,0,0
apilabilidades,apilabilidad,N,C,F,P,0,0,0
apilador,apilador,N,C,M,S,0,0,0
apiladora,apiladora,N,C,F,S,0,0,0
apiladoras,apiladora,N,C,F,P,0,0,0
