jora,jora,N,C,0,S,4,O,perdón,perdón,N,C,M,S
jorakuéra,jora,N,C,0,P,4,O,perdones,perdón,N,C,M,P
jora,jora,N,C,0,S,4,O,liberación,liberación,N,C,F,S
jorakuéra,jora,N,C,0,P,4,O,liberaciones,liberación,N,C,F,P
jora,jora,N,C,0,S,4,O,alivio,alivio,N,C,M,S
jorakuéra,jora,N,C,0,P,4,O,alivios,alivio,N,C,M,P
josoha,josoha,N,C,0,S,4,O,molino,molino,N,C,M,S
josohakuéra,josoha,N,C,0,P,4,O,molinos,molino,N,C,M,P
jotopaha,jotopaha,N,C,0,S,4,O,encontrón,encontrón,N,C,M,S
jotopahakuéra,jotopaha,N,C,0,P,4,O,encontrones,encontrón,N,C,M,P
jovasa,jovasa,N,C,0,S,4,O,bendición,bendición,N,C,F,S
jovasakuéra,jovasa,N,C,0,P,4,O,bendiciones,bendición,N,C,F,P
joyke'y,joyke'y,N,C,0,S,4,O,hermana,hermano,N,C,F,S
joyke'ykuéra,joyke'y,N,C,0,P,4,O,hermanas,hermano,N,C,F,P
joyke'y,joyke'y,N,C,0,S,4,O,hermano,hermano,N,C,M,S
joyke'ykuéra,joyke'y,N,C,0,P,4,O,hermanos,hermano,N,C,M,P
joyvy,joyvy,N,C,0,S,4,O,dúo,dúo,N,C,M,S
joyvykuéra,joyvy,N,C,0,P,4,O,dúos,dúo,N,C,M,P
ju,ju,N,C,0,S,4,O,aguja,aguja,N,C,F,S
jukuéra,ju,N,C,0,P,4,O,agujas,aguja,N,C,F,P
ju,ju,N,C,0,S,4,O,púa,púa,N,C,F,S
jukuéra,ju,N,C,0,P,4,O,púas,púa,N,C,F,P
ju'i,ju'i,N,C,0,S,4,O,rana,rana,N,C,F,S
ju'ikuéra,ju'i,N,C,0,P,4,O,ranas,rana,N,C,F,P
ju'ái,ju'ái,N,C,0,S,4,O,bocio,bocio,N,C,M,S
ju'áikuéra,ju'ái,N,C,0,P,4,O,bocios,bocio,N,C,M,P
ju'ái,ju'ái,N,C,0,S,4,O,papera,papera,N,C,F,S
ju'ái,ju'ái,N,C,0,S,4,O,coto,coto,N,C,M,S
ju'áikuéra,ju'ái,N,C,0,P,4,O,cotos,coto,N,C,M,P
ju'ái,ju'ái,N,C,0,S,4,O,buche,buche,N,C,M,S
ju'áikuéra,ju'ái,N,C,0,P,4,O,buches,buche,N,C,M,P
juaju,juaju,N,C,0,S,4,O,unión,unión,N,C,F,S
juajukuéra,juaju,N,C,0,P,4,O,uniones,unión,N,C,F,P
juajukuéra,juaju,N,C,0,P,4,O,uniónes,unión,N,C,F,P
juaju,juaju,N,C,0,S,4,O,enlace,enlace,N,C,M,S
juajukuéra,juaju,N,C,0,P,4,O,enlaces,enlace,N,C,M,P
juaju,juaju,N,C,0,S,4,O,encuentro,encuentro,N,C,M,S
juajukuéra,juaju,N,C,0,P,4,O,encuentros,encuentro,N,C,M,P
juaju,juaju,N,C,0,S,4,O,adhesión,adhesión,N,C,F,S
juajukuéra,juaju,N,C,0,P,4,O,adhesiones,adhesión,N,C,F,P
juaju'ỹ,juaju'ỹ,N,C,0,S,4,N,pugna,pugna,N,C,F,S
juaju'ỹnguéra,juaju'ỹ,N,C,0,P,4,N,pugnas,pugna,N,C,F,P
juaju'ỹ,juaju'ỹ,N,C,0,S,4,N,desunión,desunión,N,C,F,S
juaju'ỹnguéra,juaju'ỹ,N,C,0,P,4,N,desuniones,desunión,N,C,F,P
juapeka,juapeka,N,C,0,S,4,O,zarzaparrilla,zarzaparrilla,N,C,F,S
juapekakuéra,juapeka,N,C,0,P,4,O,zarzaparrillas,zarzaparrilla,N,C,F,P
juasa,juasa,N,C,0,S,4,O,cruce,cruce,N,C,M,S
juasakuéra,juasa,N,C,0,P,4,O,cruces,cruce,N,C,M,P
juasy'y,juasy'y,N,C,0,S,4,O,tala,tala,N,C,F,S
juasy'ykuéra,juasy'y,N,C,0,P,4,O,talas,tala,N,C,F,P
juavy,juavy,N,C,0,S,4,O,trastorno,trastorno,N,C,M,S
juavykuéra,juavy,N,C,0,P,4,O,trastornos,trastorno,N,C,M,P
juavy,juavy,N,C,0,S,4,O,asimetría,asimetría,N,C,F,S
juavykuéra,juavy,N,C,0,P,4,O,asimetrías,asimetría,N,C,F,P
juavy,juavy,N,C,0,S,4,O,ruptura,ruptura,N,C,F,S
juavykuéra,juavy,N,C,0,P,4,O,rupturas,ruptura,N,C,F,P
juavy,juavy,N,C,0,S,4,O,desavenencia,desavenencia,N,C,F,S
juavykuéra,juavy,N,C,0,P,4,O,desavenencias,desavenencia,N,C,F,P
juavy,juavy,N,C,0,S,4,O,diferencia,diferencia,N,C,F,S
juavykuéra,juavy,N,C,0,P,4,O,diferencias,diferencia,N,C,F,P
juecha,juecha,N,C,0,S,4,O,entrevista,entrevista,N,C,F,S
juechakuéra,juecha,N,C,0,P,4,O,entrevistas,entrevista,N,C,F,P
juecha,juecha,N,C,0,S,4,O,encuentro,encuentro,N,C,M,S
juechakuéra,juecha,N,C,0,P,4,O,encuentros,encuentro,N,C,M,P
jueja,jueja,N,C,0,S,4,O,separación,separación,N,C,F,S
juejakuéra,jueja,N,C,0,P,4,O,separaciones,separación,N,C,F,P
jueja,jueja,N,C,0,S,4,O,divorcio,divorcio,N,C,M,S
juejakuéra,jueja,N,C,0,P,4,O,divorcios,divorcio,N,C,M,P
juhuha,juhuha,N,C,0,S,4,O,descubridor,descubridor,N,C,M,S
juhuha,juhuha,N,C,0,S,4,O,descubridora,descubridor,N,C,F,S
juhuhakuéra,juhuha,N,C,0,P,4,O,descubridoras,descubridor,N,C,F,P
juhuhakuéra,juhuha,N,C,0,P,4,O,descubridores,descubridor,N,C,M,P
juhupyre,juhupyre,N,C,0,S,4,O,descubierto,descubierto,N,C,M,S
juhupyrekuéra,juhupyre,N,C,0,P,4,O,descubiertos,descubierto,N,C,M,P
juhupyty,juhupyty,N,C,0,S,4,O,hallazgo,hallazgo,N,C,M,S
juhupytykuéra,juhupyty,N,C,0,P,4,O,hallazgos,hallazgo,N,C,M,P
jukaha,jukaha,N,C,0,S,4,O,asesina,asesino,N,C,F,S
jukahakuéra,jukaha,N,C,0,P,4,O,asesinas,asesino,N,C,F,P
jukaha,jukaha,N,C,0,S,4,O,asesino,asesino,N,C,M,S
jukahakuéra,jukaha,N,C,0,P,4,O,asesinos,asesino,N,C,M,P
jukaha,jukaha,N,C,0,S,4,O,homicida,homicida,N,C,C,S
jukahakuéra,jukaha,N,C,0,P,4,O,homicidas,homicida,N,C,C,P
jukaha,jukaha,N,C,0,S,4,O,matador,matador,N,C,M,S
jukaha,jukaha,N,C,0,S,4,O,matadora,matador,N,C,F,S
jukahakuéra,jukaha,N,C,0,P,4,O,matadoras,matador,N,C,F,P
jukahakuéra,jukaha,N,C,0,P,4,O,matadores,matador,N,C,M,P
jukaha,jukaha,N,C,0,S,4,O,verdugo,verdugo,N,C,M,S
jukahakuéra,jukaha,N,C,0,P,4,O,verdugos,verdugo,N,C,M,P
jukahare,jukahare,N,C,0,S,4,O,asesina,asesino,N,C,F,S
jukaharekuéra,jukahare,N,C,0,P,4,O,asesinas,asesino,N,C,F,P
jukahare,jukahare,N,C,0,S,4,O,asesino,asesino,N,C,M,S
jukaharekuéra,jukahare,N,C,0,P,4,O,asesinos,asesino,N,C,M,P
jukahára,jukahára,N,C,0,S,4,O,facinerosa,facineroso,N,C,F,S
jukahárakuéra,jukahára,N,C,0,P,4,O,facinerosas,facineroso,N,C,F,P
jukahára,jukahára,N,C,0,S,4,O,facineroso,facineroso,N,C,M,S
jukahárakuéra,jukahára,N,C,0,P,4,O,facinerosos,facineroso,N,C,M,P
jukahára,jukahára,N,C,0,S,4,O,asesina,asesino,N,C,F,S
jukahárakuéra,jukahára,N,C,0,P,4,O,asesinas,asesino,N,C,F,P
jukahára,jukahára,N,C,0,S,4,O,asesino,asesino,N,C,M,S
jukahárakuéra,jukahára,N,C,0,P,4,O,asesinos,asesino,N,C,M,P
jukahára,jukahára,N,C,0,S,4,O,forajida,forajido,N,C,F,S
jukahárakuéra,jukahára,N,C,0,P,4,O,forajidas,forajido,N,C,F,P
jukahára,jukahára,N,C,0,S,4,O,forajido,forajido,N,C,M,S
jukahárakuéra,jukahára,N,C,0,P,4,O,forajidos,forajido,N,C,M,P
jukahára,jukahára,N,C,0,S,4,O,criminal,criminal,N,C,C,S
jukahárakuéra,jukahára,N,C,0,P,4,O,criminales,criminal,N,C,C,P
jukeri,jukeri,N,C,0,S,4,O,zarza,zarza,N,C,F,S
jukerikuéra,jukeri,N,C,0,P,4,O,zarzas,zarza,N,C,F,P
jukeri,jukeri,N,C,0,S,4,O,mimosa,mimosa,N,C,F,S
jukerikuéra,jukeri,N,C,0,P,4,O,mimosas,mimosa,N,C,F,P
jukeri,jukeri,N,C,0,S,4,O,sensitiva,sensitivo,N,C,F,S
jukeri,jukeri,N,C,0,S,4,O,espinillo,espinillo,N,C,M,S
jukerikuéra,jukeri,N,C,0,P,4,O,espinillos,espinillo,N,C,M,P
jukerity,jukerity,N,C,0,S,4,O,zarzal,zarzal,N,C,M,S
jukeritykuéra,jukerity,N,C,0,P,4,O,zarzales,zarzal,N,C,M,P
juku'a,juku'a,N,C,0,S,4,O,jadeo,jadeo,N,C,M,S
juku'akuéra,juku'a,N,C,0,P,4,O,jadeos,jadeo,N,C,M,P
juku'a,juku'a,N,C,0,S,4,O,cansancio,cansancio,N,C,M,S
juku'akuéra,juku'a,N,C,0,P,4,O,cansancioos,cansancio,N,C,M,P
juku'akuéra,juku'a,N,C,0,P,4,O,cansancios,cansancio,N,C,M,P
juku'a,juku'a,N,C,0,S,4,O,fatiga,fatiga,N,C,F,S
juku'akuéra,juku'a,N,C,0,P,4,O,fatigas,fatiga,N,C,F,P
juku'a,juku'a,N,C,0,S,4,O,agitación,agitación,N,C,F,S
juku'akuéra,juku'a,N,C,0,P,4,O,agitaciones,agitación,N,C,F,P
juku'a,juku'a,N,C,0,S,4,O,jadeo,jadeo,N,C,M,S
juku'akuéra,juku'a,N,C,0,P,4,O,jadeos,jadeo,N,C,M,P
juky,juky,N,C,0,S,4,O,sal,sal,N,C,F,S
jukykuéra,juky,N,C,0,P,4,O,sales,sal,N,C,F,P
jukyra,jukyra,N,C,0,S,4,O,salitre,salitre,N,C,M,S
jukyrana,jukyrana,N,C,0,S,4,N,salitre,salitre,N,C,M,S
jukyrakuéra,jukyra,N,C,0,P,4,O,salitres,salitre,N,C,M,P
jukyranakuéra,jukyrana,N,C,0,P,4,N,salitres,salitre,N,C,M,P
jukyry,jukyry,N,C,0,S,4,O,salmuera,salmuera,N,C,F,S
jukyrykuéra,jukyry,N,C,0,P,4,O,salmueras,salmuera,N,C,F,P
jukysy,jukysy,N,C,0,S,4,O,caldo,caldo,N,C,M,S
jukysykuéra,jukysy,N,C,0,P,4,O,caldos,caldo,N,C,M,P
jukysy,jukysy,N,C,0,S,4,O,sopa,sopa,N,C,F,S
jukysykuéra,jukysy,N,C,0,P,4,O,sopas,sopa,N,C,F,P
jukyty,jukyty,N,C,0,S,4,O,salina,salina,N,C,F,S
jukytykuéra,jukyty,N,C,0,P,4,O,salinas,salina,N,C,F,P
jukyty,jukyty,N,C,0,S,4,O,barrero,barrero,N,C,M,S
jukytykuéra,jukyty,N,C,0,P,4,O,barreros,barrero,N,C,M,P
juru,juru,N,C,0,S,4,O,boca,boca,N,C,F,S
jurukuéra,juru,N,C,0,P,4,O,bocas,boca,N,C,F,P
jurukuéra,juru,N,C,0,P,4,O,fauces,fauces,N,C,F,P
juru,juru,N,C,0,S,4,O,pico,pico,N,C,M,S
jurukuéra,juru,N,C,0,P,4,O,picos,pico,N,C,M,P
juru,juru,N,C,0,S,4,O,abertura,abertura,N,C,F,S
jurukuéra,juru,N,C,0,P,4,O,aberturas,abertura,N,C,F,P
juru,juru,N,C,0,S,4,O,boquete,boquete,N,C,M,S
jurukuéra,juru,N,C,0,P,4,O,boquetes,boquete,N,C,M,P
juru'a,juru'a,N,C,0,S,4,O,bigote,bigote,N,C,M,S
juru'akuéra,juru'a,N,C,0,P,4,O,bigotes,bigote,N,C,M,P
juru'ai,juru'ai,N,C,0,S,4,O,boquera,boquera,N,C,F,S
juru'aikuéra,juru'ai,N,C,0,P,4,O,boqueras,boquera,N,C,F,P
juru'atã,juru'atã,N,C,0,S,4,N,soberbia,soberbia,N,C,F,S
juru'atãnguéra,juru'atã,N,C,0,P,4,N,soberbias,soberbia,N,C,F,P
juru'atã,juru'atã,N,C,0,S,4,N,petulancia,petulancia,N,C,F,S
juru'atãnguéra,juru'atã,N,C,0,P,4,N,petulancias,petulancia,N,C,F,P
juruaysy,juruaysy,N,C,0,S,4,O,baba,baba,N,C,F,S
juruaysykuéra,juruaysy,N,C,0,P,4,O,babas,baba,N,C,F,P
juruaysy,juruaysy,N,C,0,S,4,O,saliva,saliva,N,C,F,S
juruaysykuéra,juruaysy,N,C,0,P,4,O,salivas,saliva,N,C,F,P
juruhe,juruhe,N,C,0,S,4,O,apetito,apetito,N,C,M,S
juruhekuéra,juruhe,N,C,0,P,4,O,apetitos,apetito,N,C,M,P
juruhe'ẽ,juruhe'ẽ,N,C,0,S,4,N,adulación,adulación,N,C,F,S
juruhe'ẽnguéra,juruhe'ẽ,N,C,0,P,4,N,adulaciones,adulación,N,C,F,P
juruhe'ẽ,juruhe'ẽ,N,C,0,S,4,N,lisonja,lisonja,N,C,F,S
juruhe'ẽnguéra,juruhe'ẽ,N,C,0,P,4,N,lisonjas,lisonja,N,C,F,P
juruhe'ẽ,juruhe'ẽ,N,C,0,S,4,N,halago,halago,N,C,M,S
juruhe'ẽnguéra,juruhe'ẽ,N,C,0,P,4,N,halagos,halago,N,C,M,P
juruhe'ỹ,juruhe'ỹ,N,C,0,S,4,N,inapetencia,inapetencia,N,C,F,S
juruhe'ỹnguéra,juruhe'ỹ,N,C,0,P,4,N,inapetencias,inapetencia,N,C,F,P
juruja,juruja,N,C,0,S,4,O,descanso,descanso,N,C,M,S
jurujakuéra,juruja,N,C,0,P,4,O,descansos,descanso,N,C,M,P
juruja,juruja,N,C,0,S,4,O,respiro,respiro,N,C,M,S
jurujakuéra,juruja,N,C,0,P,4,O,respiros,respiro,N,C,M,P
jurujokoha,jurujokoha,N,C,0,S,4,O,freno,freno,N,C,M,S
jurujokohakuéra,jurujokoha,N,C,0,P,4,O,frenos,freno,N,C,M,P
jurujái,jurujái,N,C,0,S,4,O,embeleso,embeleso,N,C,M,S
jurujáikuéra,jurujái,N,C,0,P,4,O,embelesos,embeleso,N,C,M,P
juruka,juruka,N,C,0,S,4,O,bocado,bocado,N,C,M,S
jurukakuéra,juruka,N,C,0,P,4,O,bocados,bocado,N,C,M,P
jurukaha,jurukaha,N,C,0,S,4,O,freno,freno,N,C,M,S
jurukahakuéra,jurukaha,N,C,0,P,4,O,frenos,freno,N,C,M,P
jurukechẽ,jurukechẽ,N,C,0,S,4,N,mueca,mueca,N,C,F,S
jurukechẽnguéra,jurukechẽ,N,C,0,P,4,N,muecas,mueca,N,C,F,P
jurundi'a,jurundi'a,N,C,0,S,4,N,bagre,bagre,N,C,M,S
jurundi'akuéra,jurundi'a,N,C,0,P,4,N,bagres,bagre,N,C,M,P
jurune,jurune,N,C,0,N,4,N,halitosis,halitosis,N,C,F,N
jurupari,jurupari,N,C,0,S,4,O,mueca,mueca,N,C,F,S
juruparikuéra,jurupari,N,C,0,P,4,O,muecas,mueca,N,C,F,P
jurupeteĩ,jurupeteĩ,N,C,0,S,4,N,concordia,concordia,N,C,F,S
jurupeteĩnguéra,jurupeteĩ,N,C,0,P,4,N,concordias,concordia,N,C,F,P
jurupeteĩ,jurupeteĩ,N,C,0,S,4,N,acuerdo,acuerdo,N,C,M,S
jurupeteĩnguéra,jurupeteĩ,N,C,0,P,4,N,acuerdos,acuerdo,N,C,M,P
jurupeteĩ,jurupeteĩ,N,C,0,S,4,N,entendimiento,entendimiento,N,C,M,S
jurupeteĩnguéra,jurupeteĩ,N,C,0,P,4,N,entendimientos,entendimiento,N,C,M,P
jurupy,jurupy,N,C,0,S,4,O,pezón,pezón,N,C,M,S
jurupykuéra,jurupy,N,C,0,P,4,O,pezones,pezón,N,C,M,P
jurupy,jurupy,N,C,0,S,4,O,pedúnculo,pedúnculo,N,C,M,S
jurupykuéra,jurupy,N,C,0,P,4,O,pedúnculos,pedúnculo,N,C,M,P
jurupyte,jurupyte,N,C,0,S,4,O,beso,beso,N,C,M,S
jurupytekuéra,jurupyte,N,C,0,P,4,O,besos,beso,N,C,M,P
jururyjúi,jururyjúi,N,C,0,S,4,O,baba,baba,N,C,F,S
jururyjúikuéra,jururyjúi,N,C,0,P,4,O,babas,baba,N,C,F,P
jyryvi,jyryvi,N,C,0,S,4,O,papada,papada,N,C,F,S
jyryvikuéra,jyryvi,N,C,0,P,4,O,papadas,papada,N,C,F,P
jyryvi,jyryvi,N,C,0,S,4,O,tráquea,tráquea,N,C,F,S
jyryvikuéra,jyryvi,N,C,0,P,4,O,tráqueas,tráquea,N,C,F,P
jyryvi,jyryvi,N,C,0,S,4,O,gaznate,gaznate,N,C,M,S
jyryvikuéra,jyryvi,N,C,0,P,4,O,gaznates,gaznate,N,C,M,P
jyva,jyva,N,C,0,S,4,O,brazo,brazo,N,C,M,S
jyvakuéra,jyva,N,C,0,P,4,O,brazos,brazo,N,C,M,P
jyva,jyva,N,C,0,S,4,O,tentáculo,tentáculo,N,C,M,S
jyvakuéra,jyva,N,C,0,P,4,O,tentáculos,tentáculo,N,C,M,P
jyva'apĩ,jyva'apĩ,N,C,0,S,4,N,manca,manco,N,C,F,S
jyva'apĩnguéra,jyva'apĩ,N,C,0,P,4,N,mancas,manco,N,C,F,P
jyva'apĩ,jyva'apĩ,N,C,0,S,4,N,manco,manco,N,C,M,S
jyva'apĩnguéra,jyva'apĩ,N,C,0,P,4,N,mancos,manco,N,C,M,P
jyva'nga,jyva'nga,N,C,0,S,4,N,codo,codo,N,C,M,S
jyva'ngakuéra,jyva'nga,N,C,0,P,4,N,codos,codo,N,C,M,P
jyva'nga,jyva'nga,N,C,0,S,4,N,antebrazo,antebrazo,N,C,M,S
jyva'ngakuéra,jyva'nga,N,C,0,P,4,N,antebrazos,antebrazo,N,C,M,P
jyvaguy,jyvaguy,N,C,0,S,4,O,axila,axila,N,C,F,S
jyvaguykuéra,jyvaguy,N,C,0,P,4,O,axilas,axila,N,C,F,P
jyvaguy,jyvaguy,N,C,0,S,4,O,sobaco,sobaco,N,C,M,S
jyvaguykuéra,jyvaguy,N,C,0,P,4,O,sobacos,sobaco,N,C,M,P
jyvanga,jyvanga,N,C,0,S,4,N,codo,codo,N,C,M,S
jyvangakuéra,jyvanga,N,C,0,P,4,N,codos,codo,N,C,M,P
jyvanga,jyvanga,N,C,0,S,4,N,antebrazo,antebrazo,N,C,M,S
jyvangakuéra,jyvanga,N,C,0,P,4,N,antebrazos,antebrazo,N,C,M,P
jára,jára,N,C,0,S,4,O,dueña,dueño,N,C,F,S
járakuéra,jára,N,C,0,P,4,O,dueñas,dueño,N,C,F,P
jára,jára,N,C,0,S,4,O,dueño,dueño,N,C,M,S
járakuéra,jára,N,C,0,P,4,O,dueños,dueño,N,C,M,P
jára,jára,N,C,0,S,4,O,señor,señor,N,C,M,S
jára,jára,N,C,0,S,4,O,señora,señor,N,C,F,S
járakuéra,jára,N,C,0,P,4,O,señoras,señor,N,C,F,P
járakuéra,jára,N,C,0,P,4,O,señores,señor,N,C,M,P
jára,jára,N,C,0,S,4,O,amo,amo,N,C,M,S
járakuéra,jára,N,C,0,P,4,O,amos,amo,N,C,M,P
jára,jára,N,C,0,S,4,O,patrón,patrón,N,C,M,S
jára,jára,N,C,0,S,4,O,patrona,patrón,N,C,F,S
járakuéra,jára,N,C,0,P,4,O,patronas,patrón,N,C,F,P
járakuéra,jára,N,C,0,P,4,O,patrones,patrón,N,C,M,P
jára,jára,N,C,0,S,4,O,propietaria,propietario,N,C,F,S
járakuéra,jára,N,C,0,P,4,O,propietarias,propietario,N,C,F,P
jára,jára,N,C,0,S,4,O,propietario,propietario,N,C,M,S
járakuéra,jára,N,C,0,P,4,O,propietarios,propietario,N,C,M,P
jára,jára,N,C,0,S,4,O,poseedor,poseedor,N,C,M,S
jára,jára,N,C,0,S,4,O,poseedora,poseedor,N,C,F,S
járakuéra,jára,N,C,0,P,4,O,poseedoras,poseedor,N,C,F,P
járakuéra,jára,N,C,0,P,4,O,poseedores,poseedor,N,C,M,P
jégua,jégua,N,C,0,S,4,O,yegua,yegua,N,C,F,S
jéguakuéra,jégua,N,C,0,P,4,O,yeguas,yegua,N,C,F,P
ka'atĩ,ka'atĩ,N,C,0,S,4,N,menta,menta,N,C,F,S
ka'atĩnguéra,ka'atĩ,N,C,0,P,4,N,mentas,menta,N,C,F,P
kachivéo,kachivéo,N,C,0,S,4,O,canoa,canoa,N,C,F,S
kachivéokuéra,kachivéo,N,C,0,P,4,O,canoas,canoa,N,C,F,P
kachivéo,kachivéo,N,C,0,S,4,O,bote,bote,N,C,M,S
kachivéokuéra,kachivéo,N,C,0,P,4,O,botes,bote,N,C,M,P
kachivéo,kachivéo,N,C,0,S,4,O,piragua,piragua,N,C,F,S
kachivéokuéra,kachivéo,N,C,0,P,4,O,piraguas,piragua,N,C,F,P
kagua,kagua,N,C,0,S,4,O,copa,copa,N,C,F,S
kaguakuéra,kagua,N,C,0,P,4,O,copas,copa,N,C,F,P
kagua,kagua,N,C,0,S,4,O,vaso,vaso,N,C,M,S
kaguakuéra,kagua,N,C,0,P,4,O,vasos,vaso,N,C,M,P
kaguai,kaguai,N,C,0,S,4,O,reproche,reproche,N,C,M,S
kaguaikuéra,kaguai,N,C,0,P,4,O,reproches,reproche,N,C,M,P
kaguai,kaguai,N,C,0,S,4,O,vapuleo,vapuleo,N,C,M,S
kaguaikuéra,kaguai,N,C,0,P,4,O,vapuleos,vapuleo,N,C,M,P
kaguaka,kaguaka,N,C,0,S,4,O,botella,botella,N,C,F,S
kaguakakuéra,kaguaka,N,C,0,P,4,O,botellas,botella,N,C,F,P
kaguare,kaguare,N,C,0,S,4,O,perezoso,perezoso,N,C,M,S
kaguarekuéra,kaguare,N,C,0,P,4,O,perezosos,perezoso,N,C,M,P
kaguy,kaguy,N,C,0,S,4,O,chicha,chicha,N,C,F,S
kaguykuéra,kaguy,N,C,0,P,4,O,chichas,chicha,N,C,F,P
kaguy,kaguy,N,C,0,S,4,O,cerveza,cerveza,N,C,F,S
kaguykuéra,kaguy,N,C,0,P,4,O,cervezas,cerveza,N,C,F,P
kaguy,kaguy,N,C,0,S,4,O,vino,vino,N,C,M,S
kaguykuéra,kaguy,N,C,0,P,4,O,vinos,vino,N,C,M,P
kaguyjy,kaguyjy,N,C,0,S,4,O,mazamorra,mazamorra,N,C,F,S
kaguyjykuéra,kaguyjy,N,C,0,P,4,O,mazamorras,mazamorra,N,C,F,P
kaigue,kaigue,N,C,0,S,4,O,quemazón,quemazón,N,C,F,S
kaiguekuéra,kaigue,N,C,0,P,4,O,quemazones,quemazón,N,C,F,P
kaigue,kaigue,N,C,0,S,4,O,quemadura,quemadura,N,C,F,S
kaiguekuéra,kaigue,N,C,0,P,4,O,quemaduras,quemadura,N,C,F,P
kaka,kaka,N,C,0,S,4,O,excremento,excremento,N,C,M,S
kakakuéra,kaka,N,C,0,P,4,O,excrementos,excremento,N,C,M,P
kaka,kaka,N,C,0,S,4,O,deposición,deposición,N,C,F,S
kakakuéra,kaka,N,C,0,P,4,O,deposiciones,deposición,N,C,F,P
kaka,kaka,N,C,0,S,4,O,cagada,cagado,N,C,F,S
kaka,kaka,N,C,0,S,4,O,bosta,bosta,N,C,F,S
kakakuéra,kaka,N,C,0,P,4,O,bostas,bosta,N,C,F,P
kaka,kaka,N,C,0,S,4,O,estiércol,estiércol,N,C,M,S
kakakuéra,kaka,N,C,0,P,4,O,estiércoles,estiércol,N,C,M,P
kamambu,kamambu,N,C,0,S,4,N,burbuja,burbuja,N,C,F,S
kamambukuéra,kamambu,N,C,0,P,4,N,burbujas,burbuja,N,C,F,P
kamambu,kamambu,N,C,0,S,4,N,trago,trago,N,C,M,S
kamambukuéra,kamambu,N,C,0,P,4,N,tragos,trago,N,C,M,P
kamambu,kamambu,N,C,0,S,4,N,sorbo,sorbo,N,C,M,S
kamambukuéra,kamambu,N,C,0,P,4,N,sorbos,sorbo,N,C,M,P
kamambýi,kamambýi,N,C,0,S,4,N,pezón,pezón,N,C,M,S
kamambýikuéra,kamambýi,N,C,0,P,4,N,pezones,pezón,N,C,M,P
kamapu'ã,kamapu'ã,N,C,0,S,4,N,pezón,pezón,N,C,M,S
kamapu'ãnguéra,kamapu'ã,N,C,0,P,4,N,pezones,pezón,N,C,M,P
kamapu'ã,kamapu'ã,N,C,0,S,4,N,teta,teta,N,C,F,S
kamapu'ãnguéra,kamapu'ã,N,C,0,P,4,N,tetas,teta,N,C,F,P
kamapy,kamapy,N,C,0,S,4,N,pezón,pezón,N,C,M,S
kamapykuéra,kamapy,N,C,0,P,4,N,pezones,pezón,N,C,M,P
kamapy,kamapy,N,C,0,S,4,N,teta,teta,N,C,F,S
kamapykuéra,kamapy,N,C,0,P,4,N,tetas,teta,N,C,F,P
kama'apýi,kama'apýi,N,C,0,S,4,N,pezón,pezón,N,C,M,S
kama'apýikuéra,kama'apýi,N,C,0,P,4,N,pezones,pezón,N,C,M,P
kambire,kambire,N,C,0,S,4,N,ubre,ubre,N,C,F,S
kambirekuéra,kambire,N,C,0,P,4,N,ubres,ubre,N,C,F,P
kambire,kambire,N,C,0,S,4,N,teta,teta,N,C,F,S
kambirekuéra,kambire,N,C,0,P,4,N,tetas,teta,N,C,F,P
kambu,kambu,N,C,0,S,4,N,lactancia,lactancia,N,C,F,S
kambukuéra,kambu,N,C,0,P,4,N,lactancias,lactancia,N,C,F,P
kambuchi,kambuchi,N,C,0,S,4,N,cántaro,cántaro,N,C,M,S
kambuchikuéra,kambuchi,N,C,0,P,4,N,cántaros,cántaro,N,C,M,P
kambuchi,kambuchi,N,C,0,S,4,N,cantarilla,cantarilla,N,C,F,S
kambuchikuéra,kambuchi,N,C,0,P,4,N,cantarillas,cantarilla,N,C,F,P
kambuchi'i,kambuchi'i,N,C,0,S,4,N,cantimplora,cantimplora,N,C,F,S
kambuchi'ikuéra,kambuchi'i,N,C,0,P,4,N,cantimploras,cantimplora,N,C,F,P
kambuha,kambuha,N,C,0,S,4,N,mamadera,mamadera,N,C,F,S
kambuhakuéra,kambuha,N,C,0,P,4,N,mamaderas,mamadera,N,C,F,P
kamby,kamby,N,C,0,S,4,N,leche,leche,N,C,F,S
kambykuéra,kamby,N,C,0,P,4,N,leches,leche,N,C,F,P
kamisa'i,kamisa'i,N,C,0,S,4,N,camiseta,camiseta,N,C,F,S
kamisa'ikuéra,kamisa'i,N,C,0,P,4,N,camisetas,camiseta,N,C,F,P
kandu,kandu,N,C,0,S,4,N,chichón,chichón,N,C,M,S
kandukuéra,kandu,N,C,0,P,4,N,chichones,chichón,N,C,M,P
kandu,kandu,N,C,0,S,4,N,protuberancia,protuberancia,N,C,F,S
kandukuéra,kandu,N,C,0,P,4,N,protuberancias,protuberancia,N,C,F,P
kane'õ,kane'õ,N,C,0,S,4,N,cansancio,cansancio,N,C,M,S
kane'õnguéra,kane'õ,N,C,0,P,4,N,cansancioos,cansancio,N,C,M,P
kane'õnguéra,kane'õ,N,C,0,P,4,N,cansancios,cansancio,N,C,M,P
kane'õ,kane'õ,N,C,0,S,4,N,fatiga,fatiga,N,C,F,S
kane'õnguéra,kane'õ,N,C,0,P,4,N,fatigas,fatiga,N,C,F,P
