plíki,plíki,A,Q,desmañada,desmañado,A,Q,0,F,S,0,0
plíki,plíki,A,Q,desmañadas,desmañado,A,Q,0,F,P,0,0
plíki,plíki,A,Q,desmañado,desmañado,A,Q,0,M,S,0,0
plíki,plíki,A,Q,desmañados,desmañado,A,Q,0,M,P,0,0
opívo,opívo,A,Q,desnuda,desnudo,A,Q,0,F,S,0,0
opívo,opívo,A,Q,desnudas,desnudo,A,Q,0,F,P,0,0
opívo,opívo,A,Q,desnudo,desnudo,A,Q,0,M,S,0,0
opívo,opívo,A,Q,desnudos,desnudo,A,Q,0,M,P,0,0
ñe'ẽrendu'ỹ,ñe'ẽrendu'ỹ,A,Q,desobediente,desobediente,A,Q,0,C,S,0,0
ñe'ẽrendu'ỹ,ñe'ẽrendu'ỹ,A,Q,desobedientes,desobediente,A,Q,0,C,P,0,0
karakatu,karakatu,A,Q,despaciosa,despacioso,A,Q,0,F,S,0,0
karakatu,karakatu,A,Q,despaciosas,despacioso,A,Q,0,F,P,0,0
karakatu,karakatu,A,Q,despacioso,despacioso,A,Q,0,M,S,0,0
karakatu,karakatu,A,Q,despaciosos,despacioso,A,Q,0,M,P,0,0
mbegue,mbegue,A,Q,despaciosa,despacioso,A,Q,0,F,S,0,0
mbegue,mbegue,A,Q,despaciosas,despacioso,A,Q,0,F,P,0,0
mbegue,mbegue,A,Q,despacioso,despacioso,A,Q,0,M,S,0,0
mbegue,mbegue,A,Q,despaciosos,despacioso,A,Q,0,M,P,0,0
pireja,pireja,A,Q,despaciosa,despacioso,A,Q,0,F,S,0,0
pireja,pireja,A,Q,despaciosas,despacioso,A,Q,0,F,P,0,0
pireja,pireja,A,Q,despacioso,despacioso,A,Q,0,M,S,0,0
pireja,pireja,A,Q,despaciosos,despacioso,A,Q,0,M,P,0,0
kyre'ỹ,kyre'ỹ,A,Q,despierta,despierto,A,Q,0,F,S,0,0
kyre'ỹ,kyre'ỹ,A,Q,despiertas,despierto,A,Q,0,F,P,0,0
kyre'ỹ,kyre'ỹ,A,Q,despierto,despierto,A,Q,0,M,S,0,0
kyre'ỹ,kyre'ỹ,A,Q,despiertos,despierto,A,Q,0,M,P,0,0
ndokéiva,ndokéiva,A,Q,despierta,despierto,A,Q,0,F,S,0,0
ndokéiva,ndokéiva,A,Q,despiertas,despierto,A,Q,0,F,P,0,0
ndokéiva,ndokéiva,A,Q,despierto,despierto,A,Q,0,M,S,0,0
ndokéiva,ndokéiva,A,Q,despiertos,despierto,A,Q,0,M,P,0,0
opáyva,opáyva,A,Q,despierta,despierto,A,Q,0,F,S,0,0
opáyva,opáyva,A,Q,despiertas,despierto,A,Q,0,F,P,0,0
opáyva,opáyva,A,Q,despierto,despierto,A,Q,0,M,S,0,0
opáyva,opáyva,A,Q,despiertos,despierto,A,Q,0,M,P,0,0
váiro,váiro,A,Q,despreciable,despreciable,A,Q,0,C,S,0,0
váiro,váiro,A,Q,despreciables,despreciable,A,Q,0,C,P,0,0
kose,kose,A,Q,destructor,destructor,A,Q,0,M,S,0,0
kose,kose,A,Q,destructora,destructor,A,Q,0,F,S,0,0
kose,kose,A,Q,destructoras,destructor,A,Q,0,F,P,0,0
kose,kose,A,Q,destructores,destructor,A,Q,0,M,P,0,0
moteĩva,moteĩva,A,Q,determinativa,determinativo,A,Q,0,F,S,0,0
moteĩva,moteĩva,A,Q,determinativas,determinativo,A,Q,0,F,P,0,0
moteĩva,moteĩva,A,Q,determinativo,determinativo,A,Q,0,M,S,0,0
moteĩva,moteĩva,A,Q,determinativos,determinativo,A,Q,0,M,P,0,0
añareko,añareko,A,Q,diabólica,diabólico,A,Q,0,F,S,0,0
añareko,añareko,A,Q,diabólicas,diabólico,A,Q,0,F,P,0,0
añareko,añareko,A,Q,diabólico,diabólico,A,Q,0,M,S,0,0
añareko,añareko,A,Q,diabólicos,diabólico,A,Q,0,M,P,0,0
ko'ẽregua,ko'ẽregua,A,Q,diaria,diario,A,Q,0,F,S,0,0
ko'ẽregua,ko'ẽregua,A,Q,diarias,diario,A,Q,0,F,P,0,0
ko'ẽregua,ko'ẽregua,A,Q,diario,diario,A,Q,0,M,S,0,0
ko'ẽregua,ko'ẽregua,A,Q,diarios,diario,A,Q,0,M,P,0,0
akatúa,akatúa,A,Q,diestra,diestro,A,Q,0,F,S,0,0
akatúa,akatúa,A,Q,diestras,diestro,A,Q,0,F,P,0,0
akatúa,akatúa,A,Q,diestro,diestro,A,Q,0,M,S,0,0
akatúa,akatúa,A,Q,diestros,diestro,A,Q,0,M,P,0,0
ambue,ambue,A,Q,diferente,diferente,A,Q,0,C,S,0,0
ambue,ambue,A,Q,diferentes,diferente,A,Q,0,C,P,0,0
ikoe,ikoe,A,Q,diferente,diferente,A,Q,0,C,S,0,0
ikoe,ikoe,A,Q,diferentes,diferente,A,Q,0,C,P,0,0
joavy,joavy,A,Q,diferente,diferente,A,Q,0,C,S,0,0
joavy,joavy,A,Q,diferentes,diferente,A,Q,0,C,P,0,0
ojuavýva,ojuavýva,A,Q,diferente,diferente,A,Q,0,C,S,0,0
ojuavýva,ojuavýva,A,Q,diferentes,diferente,A,Q,0,C,P,0,0
pysopyre,pysopyre,A,Q,difusa,difuso,A,Q,0,F,S,0,0
pysopyre,pysopyre,A,Q,difusas,difuso,A,Q,0,F,P,0,0
pysopyre,pysopyre,A,Q,difuso,difuso,A,Q,0,M,S,0,0
pysopyre,pysopyre,A,Q,difusos,difuso,A,Q,0,M,P,0,0
katupyry,katupyry,A,Q,diligente,diligente,A,Q,0,C,S,0,0
katupyry,katupyry,A,Q,diligentes,diligente,A,Q,0,C,P,0,0
kyto,kyto,A,Q,diminuta,diminuto,A,Q,0,F,S,0,0
kyto,kyto,A,Q,diminutas,diminuto,A,Q,0,F,P,0,0
kyto,kyto,A,Q,diminuto,diminuto,A,Q,0,M,S,0,0
kyto,kyto,A,Q,diminutos,diminuto,A,Q,0,M,P,0,0
kytomi,kytomi,A,Q,diminuta,diminuto,A,Q,0,F,S,0,0
kytomi,kytomi,A,Q,diminutas,diminuto,A,Q,0,F,P,0,0
kytomi,kytomi,A,Q,diminuto,diminuto,A,Q,0,M,S,0,0
kytomi,kytomi,A,Q,diminutos,diminuto,A,Q,0,M,P,0,0
michĩmi,michĩmi,A,Q,diminuta,diminuto,A,Q,0,F,S,0,0
michĩmi,michĩmi,A,Q,diminutas,diminuto,A,Q,0,F,P,0,0
michĩmi,michĩmi,A,Q,diminuto,diminuto,A,Q,0,M,S,0,0
michĩmi,michĩmi,A,Q,diminutos,diminuto,A,Q,0,M,P,0,0
kyre'ỹ,kyre'ỹ,A,Q,dinámica,dinámico,A,Q,0,F,S,0,0
kyre'ỹ,kyre'ỹ,A,Q,dinámicas,dinámico,A,Q,0,F,P,0,0
kyre'ỹ,kyre'ỹ,A,Q,dinámico,dinámico,A,Q,0,M,S,0,0
kyre'ỹ,kyre'ỹ,A,Q,dinámicos,dinámico,A,Q,0,M,P,0,0
sapy'apy'a,sapy'apy'a,A,Q,discontinua,discontinuo,A,Q,0,F,S,0,0
sapy'apy'a,sapy'apy'a,A,Q,discontinuas,discontinuo,A,Q,0,F,P,0,0
sapy'apy'a,sapy'apy'a,A,Q,discontinuo,discontinuo,A,Q,0,M,S,0,0
sapy'apy'a,sapy'apy'a,A,Q,discontinuos,discontinuo,A,Q,0,M,P,0,0
kirirĩ,kirirĩ,A,Q,discreta,discreto,A,Q,0,F,S,0,0
kirirĩ,kirirĩ,A,Q,discretas,discreto,A,Q,0,F,P,0,0
kirirĩ,kirirĩ,A,Q,discreto,discreto,A,Q,0,M,S,0,0
kirirĩ,kirirĩ,A,Q,discretos,discreto,A,Q,0,M,P,0,0
ipuvaíva,ipuvaíva,A,Q,disonante,disonante,A,Q,0,C,S,0,0
ipuvaíva,ipuvaíva,A,Q,disonantes,disonante,A,Q,0,C,P,0,0
mombyry,mombyry,A,Q,distante,distante,A,Q,0,C,S,0,0
mombyry,mombyry,A,Q,distantes,distante,A,Q,0,C,P,0,0
ambue,ambue,A,Q,distinta,distinto,A,Q,0,F,S,0,0
ambue,ambue,A,Q,distintas,distinto,A,Q,0,F,P,0,0
ambue,ambue,A,Q,distinto,distinto,A,Q,0,M,S,0,0
ambue,ambue,A,Q,distintos,distinto,A,Q,0,M,P,0,0
ikoe,ikoe,A,Q,distinta,distinto,A,Q,0,F,S,0,0
ikoe,ikoe,A,Q,distintas,distinto,A,Q,0,F,P,0,0
ikoe,ikoe,A,Q,distinto,distinto,A,Q,0,M,S,0,0
ikoe,ikoe,A,Q,distintos,distinto,A,Q,0,M,P,0,0
joavy,joavy,A,Q,distinta,distinto,A,Q,0,F,S,0,0
joavy,joavy,A,Q,distintas,distinto,A,Q,0,F,P,0,0
joavy,joavy,A,Q,distinto,distinto,A,Q,0,M,S,0,0
joavy,joavy,A,Q,distintos,distinto,A,Q,0,M,P,0,0
ojuavýva,ojuavýva,A,Q,distinta,distinto,A,Q,0,F,S,0,0
ojuavýva,ojuavýva,A,Q,distintas,distinto,A,Q,0,F,P,0,0
ojuavýva,ojuavýva,A,Q,distinto,distinto,A,Q,0,M,S,0,0
ojuavýva,ojuavýva,A,Q,distintos,distinto,A,Q,0,M,P,0,0
arakuegua,arakuegua,A,Q,diurna,diurno,A,Q,0,F,S,0,0
arakuegua,arakuegua,A,Q,diurnas,diurno,A,Q,0,F,P,0,0
arakuegua,arakuegua,A,Q,diurno,diurno,A,Q,0,M,S,0,0
arakuegua,arakuegua,A,Q,diurnos,diurno,A,Q,0,M,P,0,0
ambue,ambue,A,Q,diversa,diverso,A,Q,0,F,S,0,0
ambue,ambue,A,Q,diversas,diverso,A,Q,0,F,P,0,0
ambue,ambue,A,Q,diverso,diverso,A,Q,0,M,S,0,0
ambue,ambue,A,Q,diversos,diverso,A,Q,0,M,P,0,0
ikoe,ikoe,A,Q,diversa,diverso,A,Q,0,F,S,0,0
ikoe,ikoe,A,Q,diversas,diverso,A,Q,0,F,P,0,0
ikoe,ikoe,A,Q,diverso,diverso,A,Q,0,M,S,0,0
ikoe,ikoe,A,Q,diversos,diverso,A,Q,0,M,P,0,0
ojuavýva,ojuavýva,A,Q,diversa,diverso,A,Q,0,F,S,0,0
ojuavýva,ojuavýva,A,Q,diversas,diverso,A,Q,0,F,P,0,0
ojuavýva,ojuavýva,A,Q,diverso,diverso,A,Q,0,M,S,0,0
ojuavýva,ojuavýva,A,Q,diversos,diverso,A,Q,0,M,P,0,0
jo'a,jo'a,A,Q,doble,doble,A,Q,0,C,S,0,0
jo'a,jo'a,A,Q,dobles,doble,A,Q,0,C,P,0,0
joapy,joapy,A,Q,doble,doble,A,Q,0,C,S,0,0
joapy,joapy,A,Q,dobles,doble,A,Q,0,C,P,0,0
joyvy,joyvy,A,Q,doble,doble,A,Q,0,C,S,0,0
joyvy,joyvy,A,Q,dobles,doble,A,Q,0,C,P,0,0
kõi,kõi,A,Q,doble,doble,A,Q,0,C,S,0,0
kõi,kõi,A,Q,dobles,doble,A,Q,0,C,P,0,0
pekõi,pekõi,A,Q,doble,doble,A,Q,0,C,S,0,0
pekõi,pekõi,A,Q,dobles,doble,A,Q,0,C,P,0,0
arandu,arandu,A,Q,docta,docto,A,Q,0,F,S,0,0
arandu,arandu,A,Q,doctas,docto,A,Q,0,F,P,0,0
arandu,arandu,A,Q,docto,docto,A,Q,0,M,S,0,0
arandu,arandu,A,Q,doctos,docto,A,Q,0,M,P,0,0
kerana,kerana,A,Q,dormilona,dormilón,A,Q,0,F,S,0,0
kerana,kerana,A,Q,dormilonas,dormilón,A,Q,0,F,P,0,0
kerana,kerana,A,Q,dormilones,dormilón,A,Q,0,M,P,0,0
kerana,kerana,A,Q,dormilón,dormilón,A,Q,0,M,S,0,0
he'ẽ,he'ẽ,A,Q,dulce,dulce,A,Q,0,C,S,0,0
he'ẽ,he'ẽ,A,Q,dulces,dulce,A,Q,0,C,P,0,0
hi'are,hi'are,A,Q,duradera,duradero,A,Q,0,F,S,0,0
hi'are,hi'are,A,Q,duraderas,duradero,A,Q,0,F,P,0,0
hi'are,hi'are,A,Q,duradero,duradero,A,Q,0,M,S,0,0
hi'are,hi'are,A,Q,duraderos,duradero,A,Q,0,M,P,0,0
puku,puku,A,Q,duradera,duradero,A,Q,0,F,S,0,0
puku,puku,A,Q,duraderas,duradero,A,Q,0,F,P,0,0
puku,puku,A,Q,duradero,duradero,A,Q,0,M,S,0,0
puku,puku,A,Q,duraderos,duradero,A,Q,0,M,P,0,0
atã,atã,A,Q,dura,duro,A,Q,0,F,S,0,0
atã,atã,A,Q,duras,duro,A,Q,0,F,P,0,0
atã,atã,A,Q,duro,duro,A,Q,0,M,S,0,0
atã,atã,A,Q,duros,duro,A,Q,0,M,P,0,0
mbarete,mbarete,A,Q,dura,duro,A,Q,0,F,S,0,0
mbarete,mbarete,A,Q,duras,duro,A,Q,0,F,P,0,0
mbarete,mbarete,A,Q,duro,duro,A,Q,0,M,S,0,0
mbarete,mbarete,A,Q,duros,duro,A,Q,0,M,P,0,0
tukumbo,tukumbo,A,Q,dura,duro,A,Q,0,F,S,0,0
tukumbo,tukumbo,A,Q,duras,duro,A,Q,0,F,P,0,0
tukumbo,tukumbo,A,Q,duro,duro,A,Q,0,M,S,0,0
tukumbo,tukumbo,A,Q,duros,duro,A,Q,0,M,P,0,0
atã'ỹ,atã'ỹ,A,Q,débil,débil,A,Q,0,C,S,0,0
atã'ỹ,atã'ỹ,A,Q,débiles,débil,A,Q,0,C,P,0,0
kangy,kangy,A,Q,débil,débil,A,Q,0,C,S,0,0
kangy,kangy,A,Q,débiles,débil,A,Q,0,C,P,0,0
kuchu,kuchu,A,Q,débil,débil,A,Q,0,C,S,0,0
kuchu,kuchu,A,Q,débiles,débil,A,Q,0,C,P,0,0
ñe'ẽrendu,ñe'ẽrendu,A,Q,dócil,dócil,A,Q,0,C,S,0,0
ñe'ẽrendu,ñe'ẽrendu,A,Q,dóciles,dócil,A,Q,0,C,P,0,0
ka'u,ka'u,A,Q,ebria,ebrio,A,Q,0,F,S,0,0
ka'u,ka'u,A,Q,ebrias,ebrio,A,Q,0,F,P,0,0
ka'u,ka'u,A,Q,ebrio,ebrio,A,Q,0,M,S,0,0
ka'u,ka'u,A,Q,ebrios,ebrio,A,Q,0,M,P,0,0
ruru,ruru,A,Q,edematosa,edematoso,A,Q,0,F,S,0,0
ruru,ruru,A,Q,edematosas,edematoso,A,Q,0,F,P,0,0
ruru,ruru,A,Q,edematoso,edematoso,A,Q,0,M,S,0,0
ruru,ruru,A,Q,edematosos,edematoso,A,Q,0,M,P,0,0
katupyry,katupyry,A,Q,eficaces,eficaz,A,Q,0,C,P,0,0
katupyry,katupyry,A,Q,eficaz,eficaz,A,Q,0,C,S,0,0
jeporavopyre,jeporavopyre,A,Q,electa,electo,A,Q,0,F,S,0,0
jeporavopyre,jeporavopyre,A,Q,electas,electo,A,Q,0,F,P,0,0
jeporavopyre,jeporavopyre,A,Q,electo,electo,A,Q,0,M,S,0,0
jeporavopyre,jeporavopyre,A,Q,electos,electo,A,Q,0,M,P,0,0
fifi,fifi,A,Q,elegante,elegante,A,Q,0,C,S,0,0
fifi,fifi,A,Q,elegantes,elegante,A,Q,0,C,P,0,0
sambo,sambo,A,Q,elástica,elástico,A,Q,0,F,S,0,0
sambo,sambo,A,Q,elásticas,elástico,A,Q,0,F,P,0,0
sambo,sambo,A,Q,elástico,elástico,A,Q,0,M,S,0,0
sambo,sambo,A,Q,elásticos,elástico,A,Q,0,M,P,0,0
monga'uha,monga'uha,A,Q,embriagador,embriagador,A,Q,0,M,S,0,0
monga'uha,monga'uha,A,Q,embriagadora,embriagador,A,Q,0,F,S,0,0
monga'uha,monga'uha,A,Q,embriagadoras,embriagador,A,Q,0,F,P,0,0
monga'uha,monga'uha,A,Q,embriagadores,embriagador,A,Q,0,M,P,0,0
chure,chure,A,Q,embustera,embustero,A,Q,0,F,S,0,0
chure,chure,A,Q,embusteras,embustero,A,Q,0,F,P,0,0
chure,chure,A,Q,embustero,embustero,A,Q,0,M,S,0,0
chure,chure,A,Q,embusteros,embustero,A,Q,0,M,P,0,0
japu,japu,A,Q,embustera,embustero,A,Q,0,F,S,0,0
japu,japu,A,Q,embusteras,embustero,A,Q,0,F,P,0,0
japu,japu,A,Q,embustero,embustero,A,Q,0,M,S,0,0
japu,japu,A,Q,embusteros,embustero,A,Q,0,M,P,0,0
chae,chae,A,Q,empírica,empírico,A,Q,0,F,S,0,0
chae,chae,A,Q,empíricas,empírico,A,Q,0,F,P,0,0
chae,chae,A,Q,empírico,empírico,A,Q,0,M,S,0,0
chae,chae,A,Q,empíricos,empírico,A,Q,0,M,P,0,0
karape,karape,A,Q,enana,enano,A,Q,0,F,S,0,0
karape,karape,A,Q,enanas,enano,A,Q,0,F,P,0,0
karape,karape,A,Q,enano,enano,A,Q,0,M,S,0,0
karape,karape,A,Q,enanos,enano,A,Q,0,M,P,0,0
puru'a,puru'a,A,Q,encinta,encinta,A,Q,0,F,S,0,0
puru'a,puru'a,A,Q,encintas,encinta,A,Q,0,F,P,0,0
chavi,chavi,A,Q,enclenque,enclenque,A,Q,0,C,S,0,0
chavi,chavi,A,Q,enclenques,enclenque,A,Q,0,C,P,0,0
kã,kã,A,Q,enjuta,enjuto,A,Q,0,F,S,0,0
kã,kã,A,Q,enjutas,enjuto,A,Q,0,F,P,0,0
kã,kã,A,Q,enjuto,enjuto,A,Q,0,M,S,0,0
kã,kã,A,Q,enjutos,enjuto,A,Q,0,M,P,0,0
pirekã,pirekã,A,Q,enjuta,enjuto,A,Q,0,F,S,0,0
pirekã,pirekã,A,Q,enjutas,enjuto,A,Q,0,F,P,0,0
pirekã,pirekã,A,Q,enjuto,enjuto,A,Q,0,M,S,0,0
pirekã,pirekã,A,Q,enjutos,enjuto,A,Q,0,M,P,0,0
ypi,ypi,A,Q,enjuta,enjuto,A,Q,0,F,S,0,0
ypi,ypi,A,Q,enjutas,enjuto,A,Q,0,F,P,0,0
ypi,ypi,A,Q,enjuto,enjuto,A,Q,0,M,S,0,0
ypi,ypi,A,Q,enjutos,enjuto,A,Q,0,M,P,0,0
ñemyronde,ñemyronde,A,Q,enojadiza,enojadizo,A,Q,0,F,S,0,0
ñemyronde,ñemyronde,A,Q,enojadizas,enojadizo,A,Q,0,F,P,0,0
ñemyronde,ñemyronde,A,Q,enojadizo,enojadizo,A,Q,0,M,S,0,0
ñemyronde,ñemyronde,A,Q,enojadizos,enojadizo,A,Q,0,M,P,0,0
erádo,erádo,A,Q,enorme,enorme,A,Q,0,C,S,0,0
erádo,erádo,A,Q,enormes,enorme,A,Q,0,C,P,0,0
popeno,popeno,A,Q,enorme,enorme,A,Q,0,C,S,0,0
popeno,popeno,A,Q,enormes,enorme,A,Q,0,C,P,0,0
poro'o,poro'o,A,Q,enorme,enorme,A,Q,0,C,S,0,0
poro'o,poro'o,A,Q,enormes,enorme,A,Q,0,C,P,0,0
javorái,javorái,A,Q,enrevesada,enrevesado,A,Q,0,F,S,0,0
javorái,javorái,A,Q,enrevesadas,enrevesado,A,Q,0,F,P,0,0
javorái,javorái,A,Q,enrevesado,enrevesado,A,Q,0,M,S,0,0
javorái,javorái,A,Q,enrevesados,enrevesado,A,Q,0,M,P,0,0
opu'ãva,opu'ãva,A,Q,erecta,erecto,A,Q,0,F,S,0,0
opu'ãva,opu'ãva,A,Q,erectas,erecto,A,Q,0,F,P,0,0
opu'ãva,opu'ãva,A,Q,erecto,erecto,A,Q,0,M,S,0,0
opu'ãva,opu'ãva,A,Q,erectos,erecto,A,Q,0,M,P,0,0
tie'ỹ,tie'ỹ,A,Q,escandalosa,escandaloso,A,Q,0,F,S,0,0
tie'ỹ,tie'ỹ,A,Q,escandalosas,escandaloso,A,Q,0,F,P,0,0
tie'ỹ,tie'ỹ,A,Q,escandaloso,escandaloso,A,Q,0,M,S,0,0
tie'ỹ,tie'ỹ,A,Q,escandalosos,escandaloso,A,Q,0,M,P,0,0
pokã,pokã,A,Q,escasa,escaso,A,Q,0,F,S,0,0
pokã,pokã,A,Q,escasas,escaso,A,Q,0,F,P,0,0
pokã,pokã,A,Q,escaso,escaso,A,Q,0,M,S,0,0
pokã,pokã,A,Q,escasos,escaso,A,Q,0,M,P,0,0
sỹi,sỹi,A,Q,escurridiza,escurridizo,A,Q,0,F,S,0,0
sỹi,sỹi,A,Q,escurridizas,escurridizo,A,Q,0,F,P,0,0
sỹi,sỹi,A,Q,escurridizo,escurridizo,A,Q,0,M,S,0,0
sỹi,sỹi,A,Q,escurridizos,escurridizo,A,Q,0,M,P,0,0
apu'a,apu'a,A,Q,esférica,esférico,A,Q,0,F,S,0,0
apu'a,apu'a,A,Q,esféricas,esférico,A,Q,0,F,P,0,0
apu'a,apu'a,A,Q,esférico,esférico,A,Q,0,M,S,0,0
apu'a,apu'a,A,Q,esféricos,esférico,A,Q,0,M,P,0,0
pe,pe,A,Q,espaciosa,espacioso,A,Q,0,F,S,0,0
pe,pe,A,Q,espaciosas,espacioso,A,Q,0,F,P,0,0
pe,pe,A,Q,espacioso,espacioso,A,Q,0,M,S,0,0
pe,pe,A,Q,espaciosos,espacioso,A,Q,0,M,P,0,0
py,py,A,Q,espaciosa,espacioso,A,Q,0,F,S,0,0
py,py,A,Q,espaciosas,espacioso,A,Q,0,F,P,0,0
py,py,A,Q,espacioso,espacioso,A,Q,0,M,S,0,0
py,py,A,Q,espaciosos,espacioso,A,Q,0,M,P,0,0
pyguasu,pyguasu,A,Q,espaciosa,espacioso,A,Q,0,F,S,0,0
pyguasu,pyguasu,A,Q,espaciosas,espacioso,A,Q,0,F,P,0,0
pyguasu,pyguasu,A,Q,espacioso,espacioso,A,Q,0,M,S,0,0
pyguasu,pyguasu,A,Q,espaciosos,espacioso,A,Q,0,M,P,0,0
pyrusu,pyrusu,A,Q,espaciosa,espacioso,A,Q,0,F,S,0,0
pyrusu,pyrusu,A,Q,espaciosas,espacioso,A,Q,0,F,P,0,0
pyrusu,pyrusu,A,Q,espacioso,espacioso,A,Q,0,M,S,0,0
pyrusu,pyrusu,A,Q,espaciosos,espacioso,A,Q,0,M,P,0,0
poravopyre,poravopyre,A,Q,especial,especial,A,Q,0,C,S,0,0
poravopyre,poravopyre,A,Q,especiales,especial,A,Q,0,C,P,0,0
mopirĩmbáva,mopirĩmbáva,A,Q,espeluznante,espeluznante,A,Q,0,C,S,0,0
mopirĩmbáva,mopirĩmbáva,A,Q,espeluznantes,espeluznante,A,Q,0,C,P,0,0
ypytũ,ypytũ,A,Q,espesa,espeso,A,Q,0,F,S,0,0
ypytũ,ypytũ,A,Q,espesas,espeso,A,Q,0,F,P,0,0
ypytũ,ypytũ,A,Q,espeso,espeso,A,Q,0,M,S,0,0
ypytũ,ypytũ,A,Q,espesos,espeso,A,Q,0,M,P,0,0
anga,anga,A,Q,espiritual,espiritual,A,Q,0,C,S,0,0
anga,anga,A,Q,espirituales,espiritual,A,Q,0,C,P,0,0
vevúi,vevúi,A,Q,esponjosa,esponjoso,A,Q,0,F,S,0,0
vevúi,vevúi,A,Q,esponjosas,esponjoso,A,Q,0,F,P,0,0
vevúi,vevúi,A,Q,esponjoso,esponjoso,A,Q,0,M,S,0,0
vevúi,vevúi,A,Q,esponjosos,esponjoso,A,Q,0,M,P,0,0
rari,rari,A,Q,esquiva,esquivo,A,Q,0,F,S,0,0
rari,rari,A,Q,esquivas,esquivo,A,Q,0,F,P,0,0
rari,rari,A,Q,esquivo,esquivo,A,Q,0,M,S,0,0
rari,rari,A,Q,esquivos,esquivo,A,Q,0,M,P,0,0
sagua'a,sagua'a,A,Q,esquiva,esquivo,A,Q,0,F,S,0,0
sagua'a,sagua'a,A,Q,esquivas,esquivo,A,Q,0,F,P,0,0
sagua'a,sagua'a,A,Q,esquivo,esquivo,A,Q,0,M,S,0,0
sagua'a,sagua'a,A,Q,esquivos,esquivo,A,Q,0,M,P,0,0
saite,saite,A,Q,esquiva,esquivo,A,Q,0,F,S,0,0
saite,saite,A,Q,esquivas,esquivo,A,Q,0,F,P,0,0
saite,saite,A,Q,esquivo,esquivo,A,Q,0,M,S,0,0
saite,saite,A,Q,esquivos,esquivo,A,Q,0,M,P,0,0
chi'i,chi'i,A,Q,estrecha,estrecho,A,Q,0,F,S,0,0
chi'i,chi'i,A,Q,estrechas,estrecho,A,Q,0,F,P,0,0
chi'i,chi'i,A,Q,estrecho,estrecho,A,Q,0,M,S,0,0
chi'i,chi'i,A,Q,estrechos,estrecho,A,Q,0,M,P,0,0
po'i,po'i,A,Q,estrecha,estrecho,A,Q,0,F,S,0,0
po'i,po'i,A,Q,estrechas,estrecho,A,Q,0,F,P,0,0
po'i,po'i,A,Q,estrecho,estrecho,A,Q,0,M,S,0,0
po'i,po'i,A,Q,estrechos,estrecho,A,Q,0,M,P,0,0
pychi'ĩ,pychi'ĩ,A,Q,estrecha,estrecho,A,Q,0,F,S,0,0
pychi'ĩ,pychi'ĩ,A,Q,estrechas,estrecho,A,Q,0,F,P,0,0
pychi'ĩ,pychi'ĩ,A,Q,estrecho,estrecho,A,Q,0,M,S,0,0
pychi'ĩ,pychi'ĩ,A,Q,estrechos,estrecho,A,Q,0,M,P,0,0
pyka'i,pyka'i,A,Q,estrecha,estrecho,A,Q,0,F,S,0,0
pyka'i,pyka'i,A,Q,estrechas,estrecho,A,Q,0,F,P,0,0
pyka'i,pyka'i,A,Q,estrecho,estrecho,A,Q,0,M,S,0,0
pyka'i,pyka'i,A,Q,estrechos,estrecho,A,Q,0,M,P,0,0
memby'ỹ,memby'ỹ,A,Q,estéril,estéril,A,Q,0,C,S,0,0
memby'ỹ,memby'ỹ,A,Q,estériles,estéril,A,Q,0,C,P,0,0
apyra'ỹ,apyra'ỹ,A,Q,eterna,eterno,A,Q,0,F,S,0,0
apyra'ỹ,apyra'ỹ,A,Q,eternas,eterno,A,Q,0,F,P,0,0
apyra'ỹ,apyra'ỹ,A,Q,eterno,eterno,A,Q,0,M,S,0,0
apyra'ỹ,apyra'ỹ,A,Q,eternos,eterno,A,Q,0,M,P,0,0
ndopáiva,ndopáiva,A,Q,eterna,eterno,A,Q,0,F,S,0,0
ndopáiva,ndopáiva,A,Q,eternas,eterno,A,Q,0,F,P,0,0
ndopáiva,ndopáiva,A,Q,eterno,eterno,A,Q,0,M,S,0,0
ndopáiva,ndopáiva,A,Q,eternos,eterno,A,Q,0,M,P,0,0
opave'ỹva,opave'ỹva,A,Q,eterna,eterno,A,Q,0,F,S,0,0
opave'ỹva,opave'ỹva,A,Q,eternas,eterno,A,Q,0,F,P,0,0
opave'ỹva,opave'ỹva,A,Q,eterno,eterno,A,Q,0,M,S,0,0
opave'ỹva,opave'ỹva,A,Q,eternos,eterno,A,Q,0,M,P,0,0
tapiagua'ỹ,tapiagua'ỹ,A,Q,eventual,eventual,A,Q,0,C,S,0,0
tapiagua'ỹ,tapiagua'ỹ,A,Q,eventuales,eventual,A,Q,0,C,P,0,0
neporãva,neporãva,A,Q,excelente,excelente,A,Q,0,C,S,0,0
neporãva,neporãva,A,Q,excelentes,excelente,A,Q,0,C,P,0,0
poravopyre,poravopyre,A,Q,excelente,excelente,A,Q,0,C,S,0,0
poravopyre,poravopyre,A,Q,excelentes,excelente,A,Q,0,C,P,0,0
porãite,porãite,A,Q,excelente,excelente,A,Q,0,C,S,0,0
porãite,porãite,A,Q,excelentes,excelente,A,Q,0,C,P,0,0
momorãva,momorãva,A,Q,exclamativa,exclamativo,A,Q,0,F,S,0,0
momorãva,momorãva,A,Q,exclamativas,exclamativo,A,Q,0,F,P,0,0
momorãva,momorãva,A,Q,exclamativo,exclamativo,A,Q,0,M,S,0,0
momorãva,momorãva,A,Q,exclamativos,exclamativo,A,Q,0,M,P,0,0
